CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,datetime,iso_datetime,year,month,temperature,precipitation,weather_condition
01/20/2023,0:00,40.831264,-73.87885,BRONX,1.0,0.0,1,0,0,0,0,0,4600469,2023-01-20 00:00:00,2023-01-20T00:00,2023,1,4.6,0.3,Drizzle
03/23/2023,16:00,40.820187,-73.890686,BRONX,0.0,0.0,0,0,0,0,0,0,4615179,2023-03-23 16:00:00,2023-03-23T16:00,2023,3,14.5,0.0,Cloudy
08/08/2023,11:00,40.83908,-73.82077,BRONX,0.0,0.0,0,0,0,0,0,0,4653617,2023-08-08 11:00:00,2023-08-08T11:00,2023,8,25.8,0.1,Drizzle
07/16/2023,1:00,40.814186,-73.92125,BRONX,1.0,0.0,0,0,1,0,0,0,4652689,2023-07-16 01:00:00,2023-07-16T01:00,2023,7,21.4,3.7,Heavy Rain
01/25/2023,22:00,40.814934,-73.91496,BRONX,1.0,0.0,1,0,0,0,0,0,4600615,2023-01-25 22:00:00,2023-01-25T22:00,2023,1,11.2,2.6,Heavy Rain
10/10/2023,8:00,40.81304,-73.908165,BRONX,1.0,0.0,1,0,0,0,0,0,4670944,2023-10-10 08:00:00,2023-10-10T08:00,2023,10,12.4,0.0,Cloudy
08/11/2023,16:00,40.838844,-73.87817,BRONX,1.0,0.0,0,0,0,0,1,0,4655285,2023-08-11 16:00:00,2023-08-11T16:00,2023,8,28.5,0.0,Clear
08/10/2023,0:00,40.82082,-73.91562,BRONX,1.0,0.0,0,0,0,0,1,0,4654572,2023-08-10 00:00:00,2023-08-10T00:00,2023,8,20.4,0.0,Clear
07/04/2023,14:00,40.83722,-73.818016,BRONX,0.0,0.0,0,0,0,0,0,0,4646236,2023-07-04 14:00:00,2023-07-04T14:00,2023,7,28.6,0.2,Drizzle
04/10/2023,9:00,40.844177,-73.89744,BRONX,1.0,0.0,0,0,0,0,1,0,4620444,2023-04-10 09:00:00,2023-04-10T09:00,2023,4,9.8,0.0,Clear
12/15/2023,8:00,40.83516,-73.85714,BRONX,0.0,0.0,0,0,0,0,0,0,4687367,2023-12-15 08:00:00,2023-12-15T08:00,2023,12,0.7,0.0,Clear
09/07/2023,9:00,40.877308,-73.90595,BRONX,2.0,0.0,0,0,0,0,2,0,4663028,2023-09-07 09:00:00,2023-09-07T09:00,2023,9,29.6,0.0,Clear
01/30/2023,5:00,40.87835,-73.870346,BRONX,1.0,0.0,1,0,0,0,0,0,4601789,2023-01-30 05:00:00,2023-01-30T05:00,2023,1,1.9,0.0,Cloudy
02/21/2023,17:00,40.881344,-73.870476,BRONX,1.0,0.0,0,0,0,0,1,0,4613019,2023-02-21 17:00:00,2023-02-21T17:00,2023,2,5.8,1.1,Drizzle
05/30/2023,13:00,40.821644,-73.84548,BRONX,0.0,0.0,0,0,0,0,0,0,4635156,2023-05-30 13:00:00,2023-05-30T13:00,2023,5,21.2,0.0,Clear
03/11/2023,20:00,40.872875,-73.85101,BRONX,1.0,0.0,0,0,0,0,1,0,4611918,2023-03-11 20:00:00,2023-03-11T20:00,2023,3,2.3,0.0,Cloudy
10/16/2023,0:00,40.81844,-73.824066,BRONX,1.0,0.0,1,0,0,0,0,0,4671229,2023-10-16 00:00:00,2023-10-16T00:00,2023,10,8.9,0.0,Clear
02/24/2023,19:00,40.863476,-73.89017,BRONX,0.0,0.0,0,0,0,0,0,0,4608176,2023-02-24 19:00:00,2023-02-24T19:00,2023,2,-0.3,0.0,Cloudy
12/06/2023,17:00,40.827812,-73.925934,BRONX,1.0,0.0,0,0,0,0,1,0,4685980,2023-12-06 17:00:00,2023-12-06T17:00,2023,12,3.1,0.0,Cloudy
01/29/2023,14:00,40.871506,-73.869995,BRONX,0.0,0.0,0,0,0,0,0,0,4601788,2023-01-29 14:00:00,2023-01-29T14:00,2023,1,9.7,0.0,Cloudy
01/01/2023,5:00,40.844177,-73.89744,BRONX,2.0,0.0,0,0,0,0,2,0,4691624,2023-01-01 05:00:00,2023-01-01T05:00,2023,1,8.8,0.0,Cloudy
09/01/2023,0:00,40.896687,-73.84511,BRONX,1.0,0.0,0,0,0,0,1,0,4658895,2023-09-01 00:00:00,2023-09-01T00:00,2023,9,16.5,0.0,Clear
05/30/2023,0:00,40.895596,-73.85617,BRONX,0.0,0.0,0,0,0,0,0,0,4633387,2023-05-30 00:00:00,2023-05-30T00:00,2023,5,13.1,0.0,Clear
05/03/2023,21:00,40.819004,-73.89479,BRONX,0.0,0.0,0,0,0,0,0,0,4627928,2023-05-03 21:00:00,2023-05-03T21:00,2023,5,9.1,0.0,Cloudy
10/02/2023,9:00,40.827812,-73.925934,BRONX,0.0,0.0,0,0,0,0,0,0,4667921,2023-10-02 09:00:00,2023-10-02T09:00,2023,10,20.8,0.0,Clear
07/26/2023,22:00,40.885544,-73.82896,BRONX,6.0,0.0,0,0,0,0,6,0,4649148,2023-07-26 22:00:00,2023-07-26T22:00,2023,7,23.9,0.0,Cloudy
02/11/2023,19:00,40.843975,-73.913864,BRONX,1.0,0.0,0,0,0,0,1,0,4606099,2023-02-11 19:00:00,2023-02-11T19:00,2023,2,0.6,0.0,Cloudy
04/28/2023,0:00,40.89341,-73.85737,BRONX,1.0,0.0,0,0,0,0,1,0,4625395,2023-04-28 00:00:00,2023-04-28T00:00,2023,4,5.9,0.0,Cloudy
03/09/2023,14:00,40.826153,-73.920265,BRONX,1.0,0.0,1,0,0,0,0,0,4611609,2023-03-09 14:00:00,2023-03-09T14:00,2023,3,10.6,0.0,Cloudy
01/05/2023,11:00,40.819016,-73.84804,BRONX,1.0,0.0,1,0,0,0,0,0,4595741,2023-01-05 11:00:00,2023-01-05T11:00,2023,1,10.1,0.0,Cloudy
04/23/2023,13:00,40.853558,-73.887665,BRONX,1.0,0.0,0,0,0,0,1,0,4624137,2023-04-23 13:00:00,2023-04-23T13:00,2023,4,17.4,0.1,Drizzle
10/02/2023,22:00,40.836346,-73.85222,BRONX,1.0,0.0,0,0,0,0,1,0,4668961,2023-10-02 22:00:00,2023-10-02T22:00,2023,10,15.3,0.0,Clear
03/01/2023,15:00,40.824345,-73.90954,BRONX,2.0,0.0,0,0,0,0,2,0,4609656,2023-03-01 15:00:00,2023-03-01T15:00,2023,3,5.2,0.0,Cloudy
04/22/2023,12:00,40.808716,-73.88497,BRONX,1.0,0.0,0,0,0,0,1,0,4622565,2023-04-22 12:00:00,2023-04-22T12:00,2023,4,19.6,0.0,Cloudy
11/10/2023,11:00,40.884495,-73.83265,BRONX,0.0,0.0,0,0,0,0,0,0,4684467,2023-11-10 11:00:00,2023-11-10T11:00,2023,11,10.7,0.0,Cloudy
06/21/2023,19:00,40.87892,-73.90479,BRONX,2.0,0.0,2,0,0,0,0,0,4658306,2023-06-21 19:00:00,2023-06-21T19:00,2023,6,19.3,0.0,Cloudy
06/28/2023,16:00,40.858707,-73.9037,BRONX,1.0,0.0,1,0,0,0,0,0,4643627,2023-06-28 16:00:00,2023-06-28T16:00,2023,6,25.2,0.2,Drizzle
04/29/2023,0:00,40.868748,-73.83172,BRONX,0.0,0.0,0,0,0,0,0,0,4625062,2023-04-29 00:00:00,2023-04-29T00:00,2023,4,8.7,5.5,Heavy Rain
11/30/2023,16:00,40.816532,-73.92822,BRONX,1.0,0.0,0,0,0,0,1,0,4683843,2023-11-30 16:00:00,2023-11-30T16:00,2023,11,7.8,0.0,Clear
08/28/2023,21:00,40.87754,-73.90026,BRONX,2.0,0.0,0,0,0,0,2,0,4657872,2023-08-28 21:00:00,2023-08-28T21:00,2023,8,20.5,0.0,Cloudy
06/17/2023,20:00,40.80938,-73.925644,BRONX,1.0,0.0,0,0,0,0,1,0,4641385,2023-06-17 20:00:00,2023-06-17T20:00,2023,6,19.3,0.0,Cloudy
09/24/2023,20:00,40.82097,-73.892296,BRONX,1.0,0.0,0,0,1,0,0,0,4666138,2023-09-24 20:00:00,2023-09-24T20:00,2023,9,16.9,0.3,Drizzle
04/29/2023,20:00,40.85706,-73.90469,BRONX,1.0,0.0,1,0,0,0,0,0,4624985,2023-04-29 20:00:00,2023-04-29T20:00,2023,4,10.3,0.6,Drizzle
11/12/2023,1:00,40.81793,-73.9053,BRONX,1.0,0.0,0,0,0,0,1,0,4678685,2023-11-12 01:00:00,2023-11-12T01:00,2023,11,1.9,0.0,Clear
09/24/2023,16:00,40.858368,-73.903915,BRONX,1.0,0.0,0,0,0,0,1,0,4665188,2023-09-24 16:00:00,2023-09-24T16:00,2023,9,17.0,1.7,Light Rain
10/23/2023,2:00,40.844177,-73.90292,BRONX,2.0,0.0,0,0,0,0,2,0,4672792,2023-10-23 02:00:00,2023-10-23T02:00,2023,10,8.6,0.0,Cloudy
07/12/2023,20:00,40.880157,-73.848076,BRONX,0.0,0.0,0,0,0,0,0,0,4645104,2023-07-12 20:00:00,2023-07-12T20:00,2023,7,27.3,0.0,Clear
07/19/2023,8:00,40.868317,-73.88189,BRONX,1.0,0.0,0,0,0,0,1,0,4646810,2023-07-19 08:00:00,2023-07-19T08:00,2023,7,23.7,0.0,Cloudy
11/11/2023,1:00,40.854504,-73.867714,BRONX,1.0,0.0,0,0,0,0,1,0,4678128,2023-11-11 01:00:00,2023-11-11T01:00,2023,11,5.3,0.0,Clear
10/31/2023,8:00,40.865875,-73.82323,BRONX,0.0,0.0,0,0,0,0,0,0,4675295,2023-10-31 08:00:00,2023-10-31T08:00,2023,10,7.6,0.0,Clear
07/05/2023,12:00,40.820747,-73.86766,BRONX,2.0,0.0,0,0,0,0,2,0,4643214,2023-07-05 12:00:00,2023-07-05T12:00,2023,7,30.6,0.0,Clear
10/23/2023,12:00,40.844234,-73.92363,BRONX,1.0,0.0,0,0,0,0,1,0,4673203,2023-10-23 12:00:00,2023-10-23T12:00,2023,10,14.5,0.0,Clear
12/29/2023,13:00,40.838497,-73.86366,BRONX,1.0,0.0,1,0,0,0,0,0,4691438,2023-12-29 13:00:00,2023-12-29T13:00,2023,12,12.6,0.1,Drizzle
10/13/2023,19:00,40.882767,-73.8886,BRONX,1.0,0.0,0,0,0,0,1,0,4672330,2023-10-13 19:00:00,2023-10-13T19:00,2023,10,11.3,0.0,Cloudy
06/19/2023,18:00,40.859615,-73.89524,BRONX,1.0,0.0,1,0,0,0,0,0,4639173,2023-06-19 18:00:00,2023-06-19T18:00,2023,6,22.6,0.0,Cloudy
10/03/2023,17:00,40.8308,-73.85313,BRONX,1.0,0.0,0,0,0,0,1,0,4671566,2023-10-03 17:00:00,2023-10-03T17:00,2023,10,23.8,0.0,Clear
07/16/2023,1:00,40.821068,-73.89894,BRONX,2.0,0.0,0,0,0,0,2,0,4646869,2023-07-16 01:00:00,2023-07-16T01:00,2023,7,21.4,3.7,Heavy Rain
04/17/2023,11:00,40.838196,-73.901184,BRONX,1.0,0.0,1,0,0,0,0,0,4621221,2023-04-17 11:00:00,2023-04-17T11:00,2023,4,15.1,0.0,Cloudy
05/25/2023,14:00,40.88462,-73.831825,BRONX,2.0,0.0,0,0,0,0,2,0,4633686,2023-05-25 14:00:00,2023-05-25T14:00,2023,5,18.6,0.0,Clear
05/17/2023,22:00,40.84442,-73.92505,BRONX,0.0,0.0,0,0,0,0,0,0,4634299,2023-05-17 22:00:00,2023-05-17T22:00,2023,5,9.8,0.0,Clear
07/29/2023,23:00,40.88452,-73.87762,BRONX,1.0,0.0,0,0,1,0,0,0,4650777,2023-07-29 23:00:00,2023-07-29T23:00,2023,7,20.3,0.0,Clear
09/17/2023,16:00,40.809208,-73.92311,BRONX,0.0,0.0,0,0,0,0,0,0,4663238,2023-09-17 16:00:00,2023-09-17T16:00,2023,9,21.3,0.0,Cloudy
03/13/2023,0:00,40.850307,-73.88644,BRONX,1.0,0.0,0,0,0,0,1,0,4612946,2023-03-13 00:00:00,2023-03-13T00:00,2023,3,4.0,0.0,Cloudy
10/08/2023,10:00,40.824776,-73.82361,BRONX,1.0,0.0,0,0,0,0,1,0,4669834,2023-10-08 10:00:00,2023-10-08T10:00,2023,10,15.0,0.0,Clear
10/17/2023,12:00,40.84059,-73.86637,BRONX,2.0,0.0,0,0,0,0,2,0,4672509,2023-10-17 12:00:00,2023-10-17T12:00,2023,10,16.3,0.0,Cloudy
05/01/2023,7:00,40.861862,-73.91275,BRONX,1.0,0.0,0,0,1,0,0,0,4625810,2023-05-01 07:00:00,2023-05-01T07:00,2023,5,10.8,0.0,Clear
08/09/2023,17:00,40.858303,-73.868004,BRONX,2.0,0.0,0,0,0,0,2,0,4652828,2023-08-09 17:00:00,2023-08-09T17:00,2023,8,28.3,0.0,Clear
04/11/2023,20:00,40.89265,-73.85223,BRONX,2.0,0.0,0,0,0,0,2,0,4620116,2023-04-11 20:00:00,2023-04-11T20:00,2023,4,16.7,0.0,Cloudy
01/18/2023,15:00,40.8164,-73.85141,BRONX,0.0,0.0,0,0,0,0,0,0,4599053,2023-01-18 15:00:00,2023-01-18T15:00,2023,1,10.2,0.0,Clear
01/10/2023,16:00,40.850475,-73.915436,BRONX,1.0,0.0,0,0,0,0,1,0,4596919,2023-01-10 16:00:00,2023-01-10T16:00,2023,1,5.5,0.0,Cloudy
01/31/2023,7:00,40.818798,-73.89213,BRONX,1.0,0.0,0,0,0,0,1,0,4602026,2023-01-31 07:00:00,2023-01-31T07:00,2023,1,1.8,0.2,Drizzle
12/20/2023,7:00,40.81165,-73.91448,BRONX,1.0,0.0,0,0,0,0,0,0,4689288,2023-12-20 07:00:00,2023-12-20T07:00,2023,12,-4.0,0.0,Clear
06/28/2023,18:00,40.82615,-73.87766,BRONX,1.0,0.0,0,0,0,0,0,0,4645433,2023-06-28 18:00:00,2023-06-28T18:00,2023,6,23.7,0.1,Drizzle
05/29/2023,19:00,40.830135,-73.90316,BRONX,1.0,0.0,1,0,0,0,0,0,4635663,2023-05-29 19:00:00,2023-05-29T19:00,2023,5,17.4,0.0,Clear
04/30/2023,10:00,40.837315,-73.92331,BRONX,1.0,0.0,0,0,0,0,1,0,4624558,2023-04-30 10:00:00,2023-04-30T10:00,2023,4,13.0,1.3,Light Rain
05/24/2023,13:00,40.88093,-73.90987,BRONX,1.0,0.0,0,0,0,0,1,0,4632463,2023-05-24 13:00:00,2023-05-24T13:00,2023,5,22.7,0.0,Clear
03/23/2023,21:00,40.862705,-73.90284,BRONX,1.0,0.0,0,0,0,0,1,0,4615618,2023-03-23 21:00:00,2023-03-23T21:00,2023,3,13.6,0.0,Cloudy
07/04/2023,12:00,40.81373,-73.9221,BRONX,1.0,0.0,0,0,0,0,0,0,4647162,2023-07-04 12:00:00,2023-07-04T12:00,2023,7,27.7,0.3,Drizzle
10/02/2023,0:00,40.82811,-73.87622,BRONX,1.0,0.0,1,0,0,0,0,0,4671561,2023-10-02 00:00:00,2023-10-02T00:00,2023,10,17.5,0.0,Clear
09/06/2023,8:00,40.804256,-73.9193,BRONX,1.0,0.0,1,0,0,0,0,0,4659989,2023-09-06 08:00:00,2023-09-06T08:00,2023,9,27.1,0.0,Clear
04/21/2023,15:00,40.820747,-73.906006,BRONX,3.0,0.0,0,0,0,0,3,0,4626040,2023-04-21 15:00:00,2023-04-21T15:00,2023,4,18.6,0.0,Clear
06/20/2023,13:00,40.855595,-73.89601,BRONX,1.0,0.0,0,0,0,0,0,0,4639213,2023-06-20 13:00:00,2023-06-20T13:00,2023,6,24.2,0.0,Cloudy
12/21/2023,10:00,40.876724,-73.90303,BRONX,0.0,0.0,0,0,0,0,0,0,4690693,2023-12-21 10:00:00,2023-12-21T10:00,2023,12,2.3,0.0,Clear
01/26/2023,5:00,40.844017,-73.83614,BRONX,1.0,0.0,1,0,0,0,0,0,4601630,2023-01-26 05:00:00,2023-01-26T05:00,2023,1,8.6,0.7,Drizzle
04/09/2023,17:00,40.84921,-73.90011,BRONX,1.0,0.0,0,0,0,0,1,0,4619743,2023-04-09 17:00:00,2023-04-09T17:00,2023,4,8.7,0.0,Clear
01/23/2023,2:00,40.830284,-73.88512,BRONX,3.0,0.0,0,0,0,0,3,0,4599856,2023-01-23 02:00:00,2023-01-23T02:00,2023,1,3.0,1.2,Drizzle
07/14/2023,18:00,40.813095,-73.89827,BRONX,1.0,0.0,0,0,0,0,1,0,4646638,2023-07-14 18:00:00,2023-07-14T18:00,2023,7,25.8,0.0,Cloudy
12/17/2023,15:00,40.85094,-73.881935,BRONX,1.0,0.0,0,0,0,0,1,0,4688189,2023-12-17 15:00:00,2023-12-17T15:00,2023,12,10.4,1.8,Light Rain
03/20/2023,15:00,40.834595,-73.861015,BRONX,1.0,0.0,1,0,0,0,0,0,4616866,2023-03-20 15:00:00,2023-03-20T15:00,2023,3,8.7,0.0,Clear
11/14/2023,9:00,40.873013,-73.85061,BRONX,1.0,0.0,1,0,0,0,0,0,4679050,2023-11-14 09:00:00,2023-11-14T09:00,2023,11,9.0,0.0,Clear
07/01/2023,12:00,40.820133,-73.91307,BRONX,1.0,0.0,0,0,1,0,0,0,4651152,2023-07-01 12:00:00,2023-07-01T12:00,2023,7,26.9,0.0,Cloudy
03/21/2023,8:00,40.854477,-73.8667,BRONX,0.0,0.0,0,0,0,0,0,0,4614469,2023-03-21 08:00:00,2023-03-21T08:00,2023,3,4.4,0.0,Clear
12/26/2023,19:00,40.84756,-73.89474,BRONX,1.0,0.0,1,0,0,0,0,0,4690728,2023-12-26 19:00:00,2023-12-26T19:00,2023,12,6.1,0.0,Cloudy
01/26/2023,17:00,40.892754,-73.85774,BRONX,1.0,0.0,0,0,0,0,1,0,4601392,2023-01-26 17:00:00,2023-01-26T17:00,2023,1,5.8,0.0,Cloudy
06/15/2023,16:00,40.861862,-73.91275,BRONX,1.0,0.0,0,0,0,0,1,0,4638019,2023-06-15 16:00:00,2023-06-15T16:00,2023,6,25.9,0.0,Cloudy
12/13/2023,0:00,40.883858,-73.855896,BRONX,2.0,0.0,0,0,0,0,2,0,4688839,2023-12-13 00:00:00,2023-12-13T00:00,2023,12,1.8,0.0,Clear
03/18/2023,14:00,40.887802,-73.86046,BRONX,1.0,0.0,1,0,0,0,0,0,4616774,2023-03-18 14:00:00,2023-03-18T14:00,2023,3,10.4,0.0,Cloudy
09/05/2023,0:00,40.88599,-73.82792,BRONX,1.0,0.0,0,0,0,0,1,0,4665840,2023-09-05 00:00:00,2023-09-05T00:00,2023,9,22.9,0.0,Clear
07/20/2023,12:00,40.85159,-73.867805,BRONX,1.0,0.0,0,0,0,0,0,0,4647161,2023-07-20 12:00:00,2023-07-20T12:00,2023,7,28.3,0.1,Drizzle
02/18/2023,19:00,40.83862,-73.92708,BRONX,0.0,0.0,0,0,0,0,0,0,4607631,2023-02-18 19:00:00,2023-02-18T19:00,2023,2,2.4,0.0,Clear
11/14/2023,15:00,40.82029,-73.89214,BRONX,1.0,0.0,0,0,0,0,0,0,4679347,2023-11-14 15:00:00,2023-11-14T15:00,2023,11,10.1,0.0,Cloudy
02/24/2023,19:00,40.854588,-73.90187,BRONX,1.0,0.0,0,0,0,0,1,0,4608752,2023-02-24 19:00:00,2023-02-24T19:00,2023,2,-0.3,0.0,Cloudy
09/27/2023,21:00,40.865925,-73.88594,BRONX,3.0,0.0,0,0,0,0,3,0,4665965,2023-09-27 21:00:00,2023-09-27T21:00,2023,9,14.5,0.0,Clear
11/24/2023,9:00,40.895374,-73.86356,BRONX,2.0,0.0,0,0,0,0,2,0,4681722,2023-11-24 09:00:00,2023-11-24T09:00,2023,11,7.8,0.0,Clear
12/08/2023,19:00,40.848133,-73.88885,BRONX,1.0,0.0,1,0,0,0,0,0,4686246,2023-12-08 19:00:00,2023-12-08T19:00,2023,12,4.6,0.0,Clear
03/30/2023,9:00,40.847836,-73.86136,BRONX,0.0,0.0,0,0,0,0,0,0,4616795,2023-03-30 09:00:00,2023-03-30T09:00,2023,3,1.8,0.0,Clear
12/31/2023,2:00,40.837402,-73.84896,BRONX,0.0,0.0,0,0,0,0,0,0,4691661,2023-12-31 02:00:00,2023-12-31T02:00,2023,12,1.0,0.0,Clear
05/23/2023,21:00,40.85598,-73.89576,BRONX,1.0,0.0,1,0,0,0,0,0,4631571,2023-05-23 21:00:00,2023-05-23T21:00,2023,5,11.4,0.0,Clear
05/11/2023,4:00,40.809574,-73.91806,BRONX,1.0,0.0,1,0,0,0,0,0,4635699,2023-05-11 04:00:00,2023-05-11T04:00,2023,5,10.3,0.0,Clear
05/04/2023,14:00,40.828964,-73.8371,BRONX,1.0,0.0,0,0,0,0,1,0,4627616,2023-05-04 14:00:00,2023-05-04T14:00,2023,5,13.7,0.0,Cloudy
04/12/2023,6:00,40.825287,-73.88646,BRONX,1.0,0.0,0,0,0,0,1,0,4620133,2023-04-12 06:00:00,2023-04-12T06:00,2023,4,15.7,0.0,Cloudy
05/24/2023,0:00,40.850475,-73.915436,BRONX,1.0,0.0,0,0,0,0,1,0,4631911,2023-05-24 00:00:00,2023-05-24T00:00,2023,5,11.9,0.0,Clear
01/20/2023,13:00,40.82813,-73.81859,BRONX,1.0,0.0,0,0,0,0,1,0,4599862,2023-01-20 13:00:00,2023-01-20T13:00,2023,1,7.7,0.1,Drizzle
03/28/2023,20:00,40.825985,-73.8246,BRONX,1.0,0.0,0,0,1,0,0,0,4617805,2023-03-28 20:00:00,2023-03-28T20:00,2023,3,7.9,0.0,Cloudy
09/11/2023,19:00,40.822575,-73.90321,BRONX,1.0,0.0,1,0,0,0,0,0,4672556,2023-09-11 19:00:00,2023-09-11T19:00,2023,9,22.5,0.0,Cloudy
06/28/2023,0:00,40.861862,-73.91275,BRONX,1.0,0.0,0,0,0,0,1,0,4641514,2023-06-28 00:00:00,2023-06-28T00:00,2023,6,19.7,0.0,Cloudy
10/28/2023,22:00,40.875683,-73.90839,BRONX,1.0,0.0,0,0,0,0,1,0,4675516,2023-10-28 22:00:00,2023-10-28T22:00,2023,10,17.5,0.0,Cloudy
03/03/2023,19:00,40.830353,-73.90347,BRONX,1.0,0.0,1,0,0,0,0,0,4610563,2023-03-03 19:00:00,2023-03-03T19:00,2023,3,3.8,0.1,Drizzle
11/21/2023,7:00,40.89417,-73.856964,BRONX,1.0,0.0,0,0,0,0,1,0,4680946,2023-11-21 07:00:00,2023-11-21T07:00,2023,11,-0.8,0.0,Cloudy
10/14/2023,8:00,40.865406,-73.85353,BRONX,1.0,0.0,0,0,0,0,1,0,4670810,2023-10-14 08:00:00,2023-10-14T08:00,2023,10,11.2,0.2,Drizzle
10/16/2023,19:00,40.80694,-73.91376,BRONX,1.0,0.0,0,0,0,0,1,0,4671896,2023-10-16 19:00:00,2023-10-16T19:00,2023,10,12.4,0.0,Clear
09/21/2023,0:00,40.86609,-73.88268,BRONX,1.0,0.0,0,0,0,0,1,0,4665126,2023-09-21 00:00:00,2023-09-21T00:00,2023,9,14.5,0.0,Clear
09/08/2023,1:00,40.84543,-73.91399,BRONX,1.0,0.0,0,0,0,0,1,0,4662834,2023-09-08 01:00:00,2023-09-08T01:00,2023,9,21.7,0.0,Cloudy
09/30/2023,20:00,40.879807,-73.906586,BRONX,2.0,0.0,0,0,0,0,2,0,4667830,2023-09-30 20:00:00,2023-09-30T20:00,2023,9,16.5,0.0,Cloudy
09/11/2023,0:00,40.88599,-73.82792,BRONX,1.0,0.0,0,0,0,0,1,0,4661891,2023-09-11 00:00:00,2023-09-11T00:00,2023,9,20.0,0.2,Drizzle
11/27/2023,0:00,40.859562,-73.86743,BRONX,1.0,0.0,0,0,0,0,1,0,4682895,2023-11-27 00:00:00,2023-11-27T00:00,2023,11,12.2,3.9,Heavy Rain
11/23/2023,5:00,40.89341,-73.85737,BRONX,1.0,0.0,0,0,0,0,1,0,4682260,2023-11-23 05:00:00,2023-11-23T05:00,2023,11,6.5,0.0,Clear
04/02/2023,4:00,40.820984,-73.891624,BRONX,2.0,0.0,0,0,0,0,2,0,4617795,2023-04-02 04:00:00,2023-04-02T04:00,2023,4,5.1,0.0,Cloudy
