CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,datetime,iso_datetime,year,month,temperature,precipitation,weather_condition
03/22/2018,0:00,40.834354,-73.850174,BRONX,1.0,0.0,0,0,0,0,1,0,3868065,2018-03-22 00:00:00,2018-03-22T00:00,2018,3,-0.1,0.9,Heavy Snow
02/19/2018,5:00,40.82756,-73.90316,BRONX,0.0,0.0,0,0,0,0,0,0,3849384,2018-02-19 05:00:00,2018-02-19T05:00,2018,2,-0.5,0.0,Cloudy
09/18/2018,13:00,40.884155,-73.900375,BRONX,0.0,0.0,0,0,0,0,0,0,3983531,2018-09-18 13:00:00,2018-09-18T13:00,2018,9,23.8,4.3,Heavy Rain
03/11/2018,17:00,40.867035,-73.896324,BRONX,0.0,0.0,0,0,0,0,0,0,3860674,2018-03-11 17:00:00,2018-03-11T17:00,2018,3,5.3,0.0,Clear
01/22/2018,18:00,40.904243,-73.852165,BRONX,2.0,0.0,0,0,0,0,2,0,3833698,2018-01-22 18:00:00,2018-01-22T18:00,2018,1,5.1,0.0,Cloudy
06/20/2018,19:00,40.887966,-73.8235,BRONX,0.0,0.0,0,0,0,0,0,0,3926121,2018-06-20 19:00:00,2018-06-20T19:00,2018,6,22.4,0.0,Cloudy
09/30/2018,11:00,40.861744,-73.911804,BRONX,1.0,0.0,0,0,0,0,1,0,3992080,2018-09-30 11:00:00,2018-09-30T11:00,2018,9,18.9,0.0,Clear
01/23/2018,22:00,40.883133,-73.882095,BRONX,2.0,0.0,2,0,0,0,0,0,3834796,2018-01-23 22:00:00,2018-01-23T22:00,2018,1,5.2,0.0,Clear
12/06/2018,21:00,40.84518,-73.91417,BRONX,1.0,0.0,0,0,0,0,1,0,4039984,2018-12-06 21:00:00,2018-12-06T21:00,2018,12,2.1,0.0,Cloudy
10/05/2018,5:00,40.89466,-73.86137,BRONX,0.0,0.0,0,0,0,0,0,0,3994246,2018-10-05 05:00:00,2018-10-05T05:00,2018,10,14.1,0.0,Clear
03/04/2018,18:00,40.830723,-73.82322,BRONX,2.0,0.0,0,0,0,0,2,0,3856728,2018-03-04 18:00:00,2018-03-04T18:00,2018,3,3.7,0.0,Cloudy
03/08/2018,8:00,40.815155,-73.86056,BRONX,4.0,0.0,0,0,0,0,4,0,3859219,2018-03-08 08:00:00,2018-03-08T08:00,2018,3,0.3,0.0,Cloudy
12/21/2018,17:00,40.84455,-73.91751,BRONX,0.0,0.0,0,0,0,0,0,0,4050491,2018-12-21 17:00:00,2018-12-21T17:00,2018,12,11.0,0.0,Clear
09/28/2018,13:00,40.88144,-73.848755,BRONX,1.0,0.0,0,0,0,0,1,0,4000057,2018-09-28 13:00:00,2018-09-28T13:00,2018,9,17.0,0.0,Cloudy
04/12/2018,16:00,40.88532,-73.91403,BRONX,1.0,0.0,1,0,0,0,0,0,3882844,2018-04-12 16:00:00,2018-04-12T16:00,2018,4,13.0,0.1,Drizzle
06/29/2018,15:00,40.803905,-73.91844,BRONX,2.0,0.0,0,0,0,0,2,0,3932344,2018-06-29 15:00:00,2018-06-29T15:00,2018,6,31.7,0.0,Clear
11/15/2018,15:00,40.880657,-73.877625,BRONX,1.0,0.0,0,0,0,0,1,0,4026725,2018-11-15 15:00:00,2018-11-15T15:00,2018,11,1.8,1.2,Heavy Snow
11/29/2018,12:00,40.88886,-73.82857,BRONX,1.0,0.0,0,0,0,0,1,0,4034938,2018-11-29 12:00:00,2018-11-29T12:00,2018,11,6.5,0.0,Cloudy
04/02/2018,10:00,40.817574,-73.90359,BRONX,2.0,0.0,0,0,0,0,2,0,3874389,2018-04-02 10:00:00,2018-04-02T10:00,2018,4,0.6,0.4,Heavy Snow
11/28/2018,0:00,40.85378,-73.88808,BRONX,1.0,0.0,1,0,0,0,0,0,4035462,2018-11-28 00:00:00,2018-11-28T00:00,2018,11,3.0,0.0,Cloudy
02/12/2018,6:00,40.868237,-73.855705,BRONX,0.0,0.0,0,0,0,0,0,0,3845604,2018-02-12 06:00:00,2018-02-12T06:00,2018,2,4.6,0.0,Cloudy
07/05/2018,1:00,40.807507,-73.92701,BRONX,5.0,0.0,0,0,0,0,5,0,3934749,2018-07-05 01:00:00,2018-07-05T01:00,2018,7,23.7,0.0,Clear
02/26/2018,8:00,40.875763,-73.90968,BRONX,0.0,0.0,0,0,0,0,0,0,3854950,2018-02-26 08:00:00,2018-02-26T08:00,2018,2,6.3,0.0,Cloudy
05/15/2018,13:00,40.84518,-73.91417,BRONX,1.0,0.0,0,0,0,0,1,0,3919789,2018-05-15 13:00:00,2018-05-15T13:00,2018,5,29.0,0.0,Cloudy
02/02/2018,19:00,40.83438,-73.85388,BRONX,1.0,0.0,1,0,0,0,0,0,3840396,2018-02-02 19:00:00,2018-02-02T19:00,2018,2,-6.9,0.0,Clear
08/10/2018,14:00,40.840004,-73.87081,BRONX,0.0,0.0,0,0,0,0,0,0,3959174,2018-08-10 14:00:00,2018-08-10T14:00,2018,8,30.1,0.0,Cloudy
09/16/2018,13:00,40.825573,-73.918465,BRONX,2.0,0.0,0,0,0,0,2,0,3982080,2018-09-16 13:00:00,2018-09-16T13:00,2018,9,27.7,0.0,Clear
12/15/2018,3:00,40.877476,-73.83661,BRONX,1.0,0.0,0,0,0,0,1,0,4049437,2018-12-15 03:00:00,2018-12-15T03:00,2018,12,6.6,0.7,Drizzle
07/24/2018,14:00,40.87902,-73.82658,BRONX,0.0,0.0,0,0,0,0,0,0,3949013,2018-07-24 14:00:00,2018-07-24T14:00,2018,7,27.6,0.1,Drizzle
12/19/2018,19:00,40.866573,-73.83876,BRONX,0.0,0.0,0,0,0,0,0,0,4048404,2018-12-19 19:00:00,2018-12-19T19:00,2018,12,0.7,0.0,Clear
05/27/2018,0:00,40.85914,-73.81824,BRONX,3.0,0.0,0,0,0,0,3,0,3909356,2018-05-27 00:00:00,2018-05-27T00:00,2018,5,19.4,0.0,Cloudy
02/10/2018,19:00,40.88427,-73.89347,BRONX,2.0,0.0,0,0,0,0,2,0,3844448,2018-02-10 19:00:00,2018-02-10T19:00,2018,2,5.3,0.3,Drizzle
10/05/2018,16:00,40.881264,-73.83875,BRONX,1.0,0.0,0,0,1,0,0,0,4000213,2018-10-05 16:00:00,2018-10-05T16:00,2018,10,18.9,0.0,Clear
08/28/2018,8:00,40.879684,-73.87796,BRONX,0.0,0.0,0,0,0,0,0,0,3970261,2018-08-28 08:00:00,2018-08-28T08:00,2018,8,27.3,0.0,Clear
02/21/2018,16:00,40.853344,-73.881676,BRONX,1.0,0.0,0,0,0,0,1,0,3850736,2018-02-21 16:00:00,2018-02-21T16:00,2018,2,22.7,0.0,Clear
06/27/2018,21:00,40.89596,-73.857376,BRONX,1.0,0.0,0,0,0,0,1,0,3931460,2018-06-27 21:00:00,2018-06-27T21:00,2018,6,19.5,1.2,Drizzle
03/05/2018,8:00,40.811604,-73.92283,BRONX,0.0,0.0,0,0,0,0,0,0,3858570,2018-03-05 08:00:00,2018-03-05T08:00,2018,3,1.4,0.0,Clear
10/20/2018,5:00,40.852703,-73.921844,BRONX,1.0,0.0,0,0,0,0,1,0,4003642,2018-10-20 05:00:00,2018-10-20T05:00,2018,10,11.7,0.2,Drizzle
09/17/2018,7:00,40.834522,-73.87183,BRONX,0.0,0.0,0,0,0,0,0,0,3988795,2018-09-17 07:00:00,2018-09-17T07:00,2018,9,20.3,0.0,Cloudy
06/02/2018,16:00,40.890648,-73.84875,BRONX,1.0,0.0,0,0,1,0,0,0,3913670,2018-06-02 16:00:00,2018-06-02T16:00,2018,6,25.7,0.0,Cloudy
06/28/2018,0:00,40.82406,-73.8998,BRONX,1.0,0.0,1,0,0,0,0,0,3930709,2018-06-28 00:00:00,2018-06-28T00:00,2018,6,20.4,1.1,Drizzle
01/08/2018,17:00,40.82193,-73.88844,BRONX,1.0,0.0,0,0,0,0,1,0,3825288,2018-01-08 17:00:00,2018-01-08T17:00,2018,1,-2.1,0.4,Heavy Snow
08/30/2018,13:00,40.81608,-73.917694,BRONX,1.0,0.0,0,0,0,0,1,0,3970945,2018-08-30 13:00:00,2018-08-30T13:00,2018,8,30.4,0.1,Drizzle
03/28/2018,19:00,40.87864,-73.83729,BRONX,1.0,0.0,1,0,0,0,0,0,3873025,2018-03-28 19:00:00,2018-03-28T19:00,2018,3,7.6,0.0,Cloudy
10/30/2018,15:00,40.84473,-73.82758,BRONX,1.0,0.0,1,0,0,0,0,0,4011582,2018-10-30 15:00:00,2018-10-30T15:00,2018,10,12.2,0.0,Clear
01/06/2018,4:00,40.81632,-73.903015,BRONX,1.0,0.0,1,0,0,0,0,0,3824354,2018-01-06 04:00:00,2018-01-06T04:00,2018,1,-15.9,0.0,Clear
09/04/2018,21:00,40.878643,-73.871605,BRONX,0.0,0.0,0,0,0,0,0,0,3980457,2018-09-04 21:00:00,2018-09-04T21:00,2018,9,27.3,0.0,Clear
04/09/2018,0:00,40.848927,-73.88816,BRONX,1.0,0.0,0,0,0,0,1,0,3878714,2018-04-09 00:00:00,2018-04-09T00:00,2018,4,-0.8,0.0,Clear
08/03/2018,20:00,40.846237,-73.91818,BRONX,0.0,0.0,0,0,0,0,0,0,3954656,2018-08-03 20:00:00,2018-08-03T20:00,2018,8,23.8,0.0,Cloudy
10/05/2018,8:00,40.905468,-73.90073,BRONX,1.0,0.0,0,0,1,0,0,0,3997924,2018-10-05 08:00:00,2018-10-05T08:00,2018,10,14.3,0.0,Cloudy
05/16/2018,16:00,40.86661,-73.90121,BRONX,1.0,0.0,1,0,0,0,0,0,3918403,2018-05-16 16:00:00,2018-05-16T16:00,2018,5,14.6,0.6,Drizzle
09/26/2018,16:00,40.84543,-73.91399,BRONX,1.0,0.0,0,0,0,0,1,0,3988629,2018-09-26 16:00:00,2018-09-26T16:00,2018,9,24.4,0.0,Cloudy
09/13/2018,17:00,40.895794,-73.85945,BRONX,1.0,0.0,1,0,0,0,0,0,3991292,2018-09-13 17:00:00,2018-09-13T17:00,2018,9,22.4,0.0,Cloudy
11/14/2018,17:00,40.87314,-73.90572,BRONX,1.0,0.0,1,0,0,0,0,0,4020977,2018-11-14 17:00:00,2018-11-14T17:00,2018,11,1.3,0.0,Cloudy
02/26/2018,18:00,40.880547,-73.86111,BRONX,1.0,0.0,1,0,0,0,0,0,3863898,2018-02-26 18:00:00,2018-02-26T18:00,2018,2,6.6,0.0,Clear
09/01/2018,0:00,40.86832,-73.83317,BRONX,1.0,0.0,0,0,0,0,1,0,3972307,2018-09-01 00:00:00,2018-09-01T00:00,2018,9,19.7,0.0,Clear
04/14/2018,19:00,40.87229,-73.90096,BRONX,1.0,0.0,0,0,1,0,0,0,3881622,2018-04-14 19:00:00,2018-04-14T19:00,2018,4,8.3,0.0,Cloudy
09/30/2018,20:00,40.850456,-73.899315,BRONX,1.0,0.0,0,0,0,0,1,0,3990915,2018-09-30 20:00:00,2018-09-30T20:00,2018,9,16.9,0.0,Cloudy
05/12/2018,15:00,40.826424,-73.85868,BRONX,1.0,0.0,0,0,0,0,1,0,3904405,2018-05-12 15:00:00,2018-05-12T15:00,2018,5,15.7,0.0,Cloudy
04/25/2018,19:00,40.836346,-73.90926,BRONX,2.0,0.0,0,0,0,0,2,0,3893477,2018-04-25 19:00:00,2018-04-25T19:00,2018,4,12.4,0.0,Cloudy
09/29/2018,17:00,40.820305,-73.89083,BRONX,2.0,0.0,0,0,0,0,2,0,3990123,2018-09-29 17:00:00,2018-09-29T17:00,2018,9,20.7,0.0,Clear
12/09/2018,20:00,40.86539,-73.86913,BRONX,1.0,0.0,1,0,0,0,0,0,4042286,2018-12-09 20:00:00,2018-12-09T20:00,2018,12,-1.1,0.0,Cloudy
11/22/2018,7:00,40.806164,-73.909134,BRONX,0.0,0.0,0,0,0,0,0,0,4030877,2018-11-22 07:00:00,2018-11-22T07:00,2018,11,-6.5,0.0,Clear
07/04/2018,5:00,40.859875,-73.89323,BRONX,0.0,0.0,0,0,0,0,0,0,3935592,2018-07-04 05:00:00,2018-07-04T05:00,2018,7,23.5,1.4,Light Rain
10/24/2018,15:00,40.891136,-73.85527,BRONX,1.0,0.0,1,0,0,0,0,0,4009718,2018-10-24 15:00:00,2018-10-24T15:00,2018,10,12.0,0.0,Cloudy
12/28/2018,12:00,40.810192,-73.88632,BRONX,3.0,0.0,0,0,0,0,3,0,4054994,2018-12-28 12:00:00,2018-12-28T12:00,2018,12,11.5,2.8,Heavy Rain
03/25/2018,17:00,40.875298,-73.86706,BRONX,1.0,0.0,0,0,0,0,1,0,3870279,2018-03-25 17:00:00,2018-03-25T17:00,2018,3,4.5,0.0,Clear
02/25/2018,22:00,40.884014,-73.8791,BRONX,1.0,0.0,1,0,0,0,0,0,3854080,2018-02-25 22:00:00,2018-02-25T22:00,2018,2,4.9,0.0,Cloudy
08/18/2018,16:00,40.813232,-73.90908,BRONX,1.0,0.0,1,0,0,0,0,0,3963800,2018-08-18 16:00:00,2018-08-18T16:00,2018,8,27.9,0.2,Drizzle
10/29/2018,19:00,40.87028,-73.878395,BRONX,1.0,0.0,0,0,0,0,1,0,4010882,2018-10-29 19:00:00,2018-10-29T19:00,2018,10,9.0,0.0,Clear
05/23/2018,10:00,40.803715,-73.91588,BRONX,2.0,0.0,0,0,0,0,2,0,3906327,2018-05-23 10:00:00,2018-05-23T10:00,2018,5,21.8,0.6,Drizzle
10/01/2018,14:00,40.86531,-73.90333,BRONX,1.0,0.0,0,0,0,0,1,0,3992112,2018-10-01 14:00:00,2018-10-01T14:00,2018,10,23.8,0.0,Cloudy
02/05/2018,16:00,40.840164,-73.84262,BRONX,0.0,0.0,0,0,0,0,0,0,3841679,2018-02-05 16:00:00,2018-02-05T16:00,2018,2,-1.5,0.0,Clear
06/28/2018,16:00,40.80944,-73.92937,BRONX,0.0,0.0,0,0,0,0,0,0,3931357,2018-06-28 16:00:00,2018-06-28T16:00,2018,6,24.8,0.1,Drizzle
07/09/2018,14:00,40.90799,-73.90381,BRONX,0.0,0.0,0,0,0,0,0,0,3937887,2018-07-09 14:00:00,2018-07-09T14:00,2018,7,29.3,0.0,Clear
03/28/2018,11:00,40.810192,-73.88632,BRONX,1.0,0.0,0,0,0,0,1,0,3871580,2018-03-28 11:00:00,2018-03-28T11:00,2018,3,6.2,0.0,Cloudy
05/02/2018,14:00,40.838127,-73.91931,BRONX,1.0,0.0,1,0,0,0,0,0,3893627,2018-05-02 14:00:00,2018-05-02T14:00,2018,5,28.5,0.0,Cloudy
08/09/2018,13:00,40.813187,-73.92079,BRONX,1.0,0.0,1,0,0,0,0,0,3958306,2018-08-09 13:00:00,2018-08-09T13:00,2018,8,29.3,0.1,Drizzle
05/23/2018,11:00,40.852287,-73.890495,BRONX,1.0,0.0,0,0,0,0,1,0,3906707,2018-05-23 11:00:00,2018-05-23T11:00,2018,5,21.5,0.0,Clear
04/13/2018,15:00,40.878372,-73.86813,BRONX,1.0,0.0,0,0,0,0,1,0,3883891,2018-04-13 15:00:00,2018-04-13T15:00,2018,4,24.2,0.0,Clear
07/18/2018,17:00,40.80853,-73.90497,BRONX,2.0,0.0,0,0,0,0,2,0,3943894,2018-07-18 17:00:00,2018-07-18T17:00,2018,7,28.7,0.0,Clear
05/22/2018,1:00,40.818222,-73.91494,BRONX,0.0,0.0,0,0,0,0,0,0,3905467,2018-05-22 01:00:00,2018-05-22T01:00,2018,5,13.4,0.0,Cloudy
07/24/2018,17:00,40.87831,-73.870155,BRONX,0.0,0.0,0,0,0,0,0,0,3949170,2018-07-24 17:00:00,2018-07-24T17:00,2018,7,26.0,0.0,Clear
03/02/2018,8:00,40.823082,-73.86722,BRONX,1.0,0.0,0,0,0,0,1,0,3855079,2018-03-02 08:00:00,2018-03-02T08:00,2018,3,2.0,2.8,Heavy Snow
03/22/2018,18:00,40.878178,-73.83702,BRONX,1.0,0.0,0,0,0,0,1,0,3868131,2018-03-22 18:00:00,2018-03-22T18:00,2018,3,4.6,0.0,Cloudy
08/08/2018,7:00,40.843212,-73.83894,BRONX,1.0,0.0,0,0,0,0,1,0,3957215,2018-08-08 07:00:00,2018-08-08T07:00,2018,8,25.2,0.0,Cloudy
07/04/2018,20:00,40.82453,-73.8996,BRONX,1.0,0.0,0,0,0,0,1,0,3936107,2018-07-04 20:00:00,2018-07-04T20:00,2018,7,25.0,0.0,Cloudy
08/02/2018,12:00,40.82233,-73.91249,BRONX,1.0,0.0,1,0,0,0,0,0,4026207,2018-08-02 12:00:00,2018-08-02T12:00,2018,8,28.3,0.3,Drizzle
09/02/2018,18:00,40.85651,-73.897316,BRONX,0.0,0.0,0,0,0,0,0,0,3972775,2018-09-02 18:00:00,2018-09-02T18:00,2018,9,23.5,0.0,Clear
09/07/2018,7:00,40.829685,-73.8253,BRONX,1.0,0.0,0,0,0,0,1,0,3978097,2018-09-07 07:00:00,2018-09-07T07:00,2018,9,23.5,0.0,Cloudy
05/31/2018,21:00,40.86826,-73.833374,BRONX,4.0,0.0,0,0,0,0,4,0,3913586,2018-05-31 21:00:00,2018-05-31T21:00,2018,5,18.5,0.0,Cloudy
11/13/2018,13:00,40.87349,-73.83664,BRONX,0.0,0.0,0,0,0,0,0,0,4030924,2018-11-13 13:00:00,2018-11-13T13:00,2018,11,7.9,0.0,Cloudy
05/09/2018,10:00,40.90389,-73.85139,BRONX,1.0,0.0,0,0,1,0,0,0,3901130,2018-05-09 10:00:00,2018-05-09T10:00,2018,5,20.1,0.0,Clear
12/19/2018,9:00,40.84197,-73.86744,BRONX,0.0,0.0,0,0,0,0,0,0,4048783,2018-12-19 09:00:00,2018-12-19T09:00,2018,12,-1.9,0.0,Clear
09/27/2018,0:00,40.85219,-73.88201,BRONX,2.0,0.0,0,0,0,0,2,0,3989335,2018-09-27 00:00:00,2018-09-27T00:00,2018,9,19.6,0.0,Cloudy
06/09/2018,11:00,40.849003,-73.855896,BRONX,0.0,0.0,0,0,0,0,0,0,3920116,2018-06-09 11:00:00,2018-06-09T11:00,2018,6,24.5,0.0,Cloudy
02/17/2018,3:00,40.855362,-73.89878,BRONX,0.0,0.0,0,0,0,0,0,0,3847783,2018-02-17 03:00:00,2018-02-17T03:00,2018,2,-2.4,0.0,Clear
12/31/2018,23:00,40.84497,-73.90247,BRONX,1.0,0.0,0,0,0,0,1,0,4060480,2018-12-31 23:00:00,2018-12-31T23:00,2018,12,7.9,4.1,Heavy Rain
02/16/2018,19:00,40.896687,-73.84511,BRONX,7.0,0.0,0,0,0,0,7,0,3851958,2018-02-16 19:00:00,2018-02-16T19:00,2018,2,5.2,0.0,Clear
05/10/2018,8:00,40.849308,-73.88481,BRONX,0.0,0.0,0,0,0,0,0,0,3901664,2018-05-10 08:00:00,2018-05-10T08:00,2018,5,13.1,0.0,Cloudy
