CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,datetime,iso_datetime,year,month,temperature,precipitation,weather_condition
04/01/2024,4:00,40.818146,-73.89929,BRONX,1.0,0.0,0,0,1,0,0,0,4717778,2024-04-01 04:00:00,2024-04-01T04:00,2024,4,5.7,0.0,Cloudy
02/26/2024,7:00,40.82612,-73.8909,BRONX,1.0,0.0,0,0,0,0,1,0,4705221,2024-02-26 07:00:00,2024-02-26T07:00,2024,2,-1.0,0.0,Clear
12/21/2024,0:00,40.873283,-73.87038,BRONX,2.0,0.0,0,0,0,0,2,0,4780674,2024-12-21 00:00:00,2024-12-21T00:00,2024,12,0.4,0.1,Light Snow
06/10/2024,22:00,40.876648,-73.82986,BRONX,1.0,0.0,1,0,0,0,0,0,4734101,2024-06-10 22:00:00,2024-06-10T22:00,2024,6,17.3,0.0,Clear
03/01/2024,15:00,40.88424,-73.84928,BRONX,4.0,0.0,0,0,0,0,4,0,4707891,2024-03-01 15:00:00,2024-03-01T15:00,2024,3,5.1,0.0,Clear
03/07/2024,15:00,40.875492,-73.86052,BRONX,2.0,0.0,0,0,0,0,2,0,4708400,2024-03-07 15:00:00,2024-03-07T15:00,2024,3,11.4,0.0,Cloudy
08/01/2024,20:00,40.85194,-73.84815,BRONX,0.0,0.0,0,0,0,0,0,0,4744751,2024-08-01 20:00:00,2024-08-01T20:00,2024,8,26.3,0.0,Clear
03/20/2024,13:00,40.827812,-73.925934,BRONX,4.0,0.0,0,0,0,0,4,0,4711548,2024-03-20 13:00:00,2024-03-20T13:00,2024,3,9.8,1.1,Drizzle
06/01/2024,21:00,40.869423,-73.825745,BRONX,3.0,0.0,0,0,0,0,3,0,4734043,2024-06-01 21:00:00,2024-06-01T21:00,2024,6,19.6,0.0,Cloudy
08/10/2024,17:00,40.82518,-73.88872,BRONX,1.0,0.0,0,0,0,0,1,0,4747399,2024-08-10 17:00:00,2024-08-10T17:00,2024,8,28.3,0.0,Clear
06/05/2024,18:00,40.815228,-73.89736,BRONX,1.0,0.0,0,0,0,0,1,0,4731604,2024-06-05 18:00:00,2024-06-05T18:00,2024,6,22.2,0.0,Cloudy
02/20/2024,20:00,40.85707,-73.893715,BRONX,3.0,0.0,0,0,0,0,3,0,4704518,2024-02-20 20:00:00,2024-02-20T20:00,2024,2,-4.0,0.0,Clear
03/08/2024,18:00,40.885693,-73.86165,BRONX,1.0,0.0,0,0,0,0,1,0,4709094,2024-03-08 18:00:00,2024-03-08T18:00,2024,3,6.0,0.0,Cloudy
03/29/2024,16:00,40.87781,-73.886856,BRONX,0.0,0.0,0,0,0,0,0,0,4716639,2024-03-29 16:00:00,2024-03-29T16:00,2024,3,10.3,0.0,Clear
11/03/2024,19:00,40.84029,-73.92146,BRONX,1.0,0.0,1,0,0,0,0,0,4770106,2024-11-03 19:00:00,2024-11-03T19:00,2024,11,7.3,0.0,Clear
01/21/2024,0:00,40.889458,-73.90008,BRONX,1.0,0.0,1,0,0,0,0,0,4696998,2024-01-21 00:00:00,2024-01-21T00:00,2024,1,-7.4,0.0,Cloudy
01/22/2024,0:00,40.869534,-73.9001,BRONX,2.0,0.0,0,0,0,0,2,0,4699422,2024-01-22 00:00:00,2024-01-22T00:00,2024,1,-5.7,0.0,Clear
06/23/2024,14:00,40.883465,-73.91699,BRONX,1.0,0.0,0,0,0,0,1,0,4735267,2024-06-23 14:00:00,2024-06-23T14:00,2024,6,34.5,0.0,Cloudy
04/28/2024,3:00,40.833755,-73.86175,BRONX,1.0,0.0,0,0,1,0,0,0,4723450,2024-04-28 03:00:00,2024-04-28T03:00,2024,4,9.5,0.0,Cloudy
09/10/2024,19:00,40.845375,-73.86543,BRONX,0.0,0.0,0,0,0,0,0,0,4754767,2024-09-10 19:00:00,2024-09-10T19:00,2024,9,19.3,0.0,Clear
02/28/2024,0:00,40.835968,-73.87,BRONX,1.0,0.0,0,0,0,0,1,0,4707231,2024-02-28 00:00:00,2024-02-28T00:00,2024,2,10.3,0.1,Drizzle
10/27/2024,21:00,40.862244,-73.89791,BRONX,3.0,0.0,0,0,0,0,3,0,4767033,2024-10-27 21:00:00,2024-10-27T21:00,2024,10,7.0,0.0,Cloudy
05/09/2024,8:00,40.8369,-73.89058,BRONX,1.0,0.0,0,0,1,0,0,0,4728065,2024-05-09 08:00:00,2024-05-09T08:00,2024,5,17.5,0.0,Cloudy
11/19/2024,8:00,40.865513,-73.85961,BRONX,1.0,0.0,1,0,0,0,0,0,4772718,2024-11-19 08:00:00,2024-11-19T08:00,2024,11,7.9,0.0,Cloudy
09/01/2024,19:00,40.886173,-73.845116,BRONX,0.0,0.0,0,0,0,0,0,0,4752457,2024-09-01 19:00:00,2024-09-01T19:00,2024,9,23.9,0.0,Clear
02/18/2024,0:00,40.839214,-73.85884,BRONX,1.0,0.0,1,0,0,0,0,0,4703586,2024-02-18 00:00:00,2024-02-18T00:00,2024,2,-5.4,0.0,Clear
12/08/2024,13:00,40.849453,-73.906,BRONX,1.0,0.0,1,0,0,0,0,0,4777088,2024-12-08 13:00:00,2024-12-08T13:00,2024,12,10.7,0.0,Cloudy
08/26/2024,15:00,40.86778,-73.86096,BRONX,0.0,0.0,0,0,0,0,0,0,4750863,2024-08-26 15:00:00,2024-08-26T15:00,2024,8,29.4,0.0,Clear
02/12/2024,9:00,40.84468,-73.863075,BRONX,0.0,0.0,0,0,0,0,0,0,4702246,2024-02-12 09:00:00,2024-02-12T09:00,2024,2,2.3,0.0,Cloudy
09/16/2024,11:00,40.844063,-73.921,BRONX,1.0,0.0,1,0,0,0,0,0,4756458,2024-09-16 11:00:00,2024-09-16T11:00,2024,9,22.8,0.0,Cloudy
03/05/2024,14:00,40.82853,-73.879974,BRONX,1.0,0.0,1,0,0,0,0,0,4707512,2024-03-05 14:00:00,2024-03-05T14:00,2024,3,6.9,0.9,Drizzle
07/21/2024,4:00,40.84604,-73.89062,BRONX,1.0,0.0,0,0,0,0,1,0,4742865,2024-07-21 04:00:00,2024-07-21T04:00,2024,7,19.8,0.0,Clear
09/08/2024,20:00,40.86185,-73.89206,BRONX,1.0,0.0,0,0,1,0,0,0,4760954,2024-09-08 20:00:00,2024-09-08T20:00,2024,9,16.4,0.0,Clear
04/14/2024,10:00,40.813663,-73.931244,BRONX,1.0,0.0,0,0,0,0,1,0,4723258,2024-04-14 10:00:00,2024-04-14T10:00,2024,4,16.0,0.0,Cloudy
07/13/2024,0:00,40.82048,-73.81809,BRONX,1.0,0.0,0,0,1,0,0,0,4740128,2024-07-13 00:00:00,2024-07-13T00:00,2024,7,22.9,0.8,Drizzle
04/06/2024,0:00,40.849453,-73.906006,BRONX,1.0,0.0,1,0,0,0,0,0,4715898,2024-04-06 00:00:00,2024-04-06T00:00,2024,4,3.6,0.0,Cloudy
01/24/2024,11:00,40.818977,-73.927124,BRONX,2.0,0.0,0,0,0,0,2,0,4697913,2024-01-24 11:00:00,2024-01-24T11:00,2024,1,5.3,0.1,Drizzle
11/03/2024,0:00,40.86788,-73.893,BRONX,1.0,0.0,1,0,0,0,0,0,4768684,2024-11-03 00:00:00,2024-11-03T00:00,2024,11,6.2,0.0,Clear
05/18/2024,20:00,40.88219,-73.85066,BRONX,1.0,0.0,0,0,1,0,0,0,4725697,2024-05-18 20:00:00,2024-05-18T20:00,2024,5,14.9,0.2,Drizzle
09/11/2024,0:00,40.88144,-73.864,BRONX,1.0,0.0,0,0,0,0,0,0,4754945,2024-09-11 00:00:00,2024-09-11T00:00,2024,9,15.2,0.0,Clear
04/26/2024,7:00,40.816833,-73.89568,BRONX,1.0,0.0,0,0,1,0,0,0,4720084,2024-04-26 07:00:00,2024-04-26T07:00,2024,4,6.2,0.0,Clear
01/07/2024,8:00,40.887306,-73.85893,BRONX,1.0,0.0,0,0,0,0,1,0,4693150,2024-01-07 08:00:00,2024-01-07T08:00,2024,1,2.2,0.1,Drizzle
04/06/2024,19:00,40.831924,-73.86616,BRONX,1.0,0.0,0,0,1,0,0,0,4715199,2024-04-06 19:00:00,2024-04-06T19:00,2024,4,6.8,0.0,Clear
02/07/2024,16:00,40.879765,-73.831955,BRONX,1.0,0.0,1,0,0,0,0,0,4702809,2024-02-07 16:00:00,2024-02-07T16:00,2024,2,7.5,0.0,Clear
01/10/2024,16:00,40.878193,-73.86974,BRONX,0.0,0.0,0,0,0,0,0,0,4694493,2024-01-10 16:00:00,2024-01-10T16:00,2024,1,8.0,0.0,Cloudy
01/03/2024,0:00,40.817795,-73.89319,BRONX,4.0,0.0,0,0,0,0,4,0,4692655,2024-01-03 00:00:00,2024-01-03T00:00,2024,1,-1.9,0.0,Cloudy
03/13/2024,15:00,40.869274,-73.886406,BRONX,1.0,0.0,1,0,0,0,0,0,4712665,2024-03-13 15:00:00,2024-03-13T15:00,2024,3,14.7,0.0,Clear
08/14/2024,20:00,40.88271,-73.881256,BRONX,1.0,0.0,1,0,0,0,0,0,4750692,2024-08-14 20:00:00,2024-08-14T20:00,2024,8,21.3,0.0,Clear
12/14/2024,9:00,40.87829,-73.870056,BRONX,1.0,0.0,0,0,0,0,1,0,4780691,2024-12-14 09:00:00,2024-12-14T09:00,2024,12,-3.8,0.0,Clear
08/06/2024,10:00,40.82384,-73.89188,BRONX,1.0,0.0,0,0,1,0,0,0,4747369,2024-08-06 10:00:00,2024-08-06T10:00,2024,8,30.0,0.2,Drizzle
06/26/2024,13:00,40.883575,-73.86281,BRONX,1.0,0.0,0,0,0,0,1,0,4737376,2024-06-26 13:00:00,2024-06-26T13:00,2024,6,33.9,0.0,Cloudy
10/16/2024,14:00,40.847404,-73.90481,BRONX,0.0,0.0,0,0,0,0,0,0,4766040,2024-10-16 14:00:00,2024-10-16T14:00,2024,10,14.7,0.0,Cloudy
