CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,datetime,iso_datetime,year,month,temperature,precipitation,weather_condition
09/11/2019,5:00,40.820972,-73.89217,BRONX,0.0,0.0,0,0,0,0,0,0,4205430,2019-09-11 05:00:00,2019-09-11T05:00,2019,9,19.1,0.0,Cloudy
04/29/2019,19:00,40.812317,-73.900604,BRONX,0.0,0.0,0,0,0,0,0,0,4123307,2019-04-29 19:00:00,2019-04-29T19:00,2019,4,9.5,0.0,Cloudy
02/12/2019,12:00,40.823902,-73.87451,BRONX,1.0,0.0,0,0,0,0,1,0,4079739,2019-02-12 12:00:00,2019-02-12T12:00,2019,2,-2.1,1.5,Heavy Snow
09/23/2019,0:00,40.8283,-73.88296,BRONX,0.0,0.0,0,0,0,0,0,0,4210762,2019-09-23 00:00:00,2019-09-23T00:00,2019,9,21.9,0.0,Cloudy
10/21/2019,14:00,40.83887,-73.87811,BRONX,1.0,0.0,0,0,0,0,1,0,4228667,2019-10-21 14:00:00,2019-10-21T14:00,2019,10,18.9,0.0,Clear
09/29/2019,0:00,40.877567,-73.82809,BRONX,1.0,0.0,0,0,0,0,1,0,4215554,2019-09-29 00:00:00,2019-09-29T00:00,2019,9,20.6,0.0,Cloudy
05/22/2019,16:00,40.906384,-73.85167,BRONX,0.0,0.0,0,0,0,0,0,0,4138047,2019-05-22 16:00:00,2019-05-22T16:00,2019,5,21.5,0.0,Clear
05/08/2019,16:00,40.854588,-73.90187,BRONX,0.0,0.0,0,0,0,0,0,0,4128136,2019-05-08 16:00:00,2019-05-08T16:00,2019,5,18.9,0.0,Cloudy
12/16/2019,19:00,40.873947,-73.88341,BRONX,0.0,0.0,0,0,0,0,0,0,4260000,2019-12-16 19:00:00,2019-12-16T19:00,2019,12,1.9,0.0,Cloudy
09/19/2019,16:00,40.8995,-73.857,BRONX,1.0,0.0,0,0,0,0,1,0,4209350,2019-09-19 16:00:00,2019-09-19T16:00,2019,9,20.0,0.0,Clear
08/22/2019,10:00,40.816532,-73.92822,BRONX,1.0,0.0,0,0,0,0,1,0,4192918,2019-08-22 10:00:00,2019-08-22T10:00,2019,8,28.5,0.0,Clear
08/02/2019,15:00,40.84698,-73.91065,BRONX,1.0,0.0,0,0,1,0,0,0,4182353,2019-08-02 15:00:00,2019-08-02T15:00,2019,8,28.5,0.0,Clear
01/30/2019,12:00,0.0,0.0,BRONX,0.0,0.0,0,0,0,0,0,0,4072693,2019-01-30 12:00:00,2019-01-30T12:00,2019,1,28.1,0.0,Clear
11/07/2019,0:00,40.853813,-73.90734,BRONX,1.0,0.0,1,0,0,0,0,0,4237613,2019-11-07 00:00:00,2019-11-07T00:00,2019,11,4.9,0.0,Clear
03/15/2019,18:00,40.81925,-73.91785,BRONX,0.0,0.0,0,0,0,0,0,0,4097691,2019-03-15 18:00:00,2019-03-15T18:00,2019,3,13.9,3.2,Heavy Rain
07/19/2019,14:00,40.86786,-73.84123,BRONX,1.0,0.0,0,0,0,0,1,0,4174619,2019-07-19 14:00:00,2019-07-19T14:00,2019,7,30.7,0.0,Clear
04/09/2019,11:00,40.825905,-73.87951,BRONX,1.0,0.0,0,0,0,0,1,0,4111639,2019-04-09 11:00:00,2019-04-09T11:00,2019,4,13.0,0.0,Cloudy
11/29/2019,15:00,40.87831,-73.870155,BRONX,1.0,0.0,1,0,0,0,0,0,4249513,2019-11-29 15:00:00,2019-11-29T15:00,2019,11,4.8,0.0,Cloudy
04/06/2019,14:00,40.895374,-73.86356,BRONX,0.0,0.0,0,0,0,0,0,0,4111517,2019-04-06 14:00:00,2019-04-06T14:00,2019,4,18.9,0.0,Cloudy
07/01/2019,14:00,40.817223,-73.88418,BRONX,0.0,0.0,0,0,0,0,0,0,4162958,2019-07-01 14:00:00,2019-07-01T14:00,2019,7,29.2,0.0,Clear
09/24/2019,17:00,40.826733,-73.861374,BRONX,0.0,0.0,0,0,0,0,0,0,4213089,2019-09-24 17:00:00,2019-09-24T17:00,2019,9,23.1,0.0,Clear
08/25/2019,11:00,40.852863,-73.90093,BRONX,0.0,0.0,0,0,0,0,0,0,4194847,2019-08-25 11:00:00,2019-08-25T11:00,2019,8,22.7,0.0,Clear
11/21/2019,0:00,40.847004,-73.83229,BRONX,1.0,0.0,1,0,0,0,0,0,4245300,2019-11-21 00:00:00,2019-11-21T00:00,2019,11,3.5,0.0,Clear
09/03/2019,0:00,40.844654,-73.889626,BRONX,1.0,0.0,1,0,0,0,0,0,4199428,2019-09-03 00:00:00,2019-09-03T00:00,2019,9,20.2,0.0,Clear
06/21/2019,0:00,40.876583,-73.90266,BRONX,0.0,0.0,0,0,0,0,0,0,4156348,2019-06-21 00:00:00,2019-06-21T00:00,2019,6,21.5,0.1,Drizzle
07/28/2019,16:00,40.882385,-73.90408,BRONX,1.0,0.0,0,0,1,0,0,0,4178474,2019-07-28 16:00:00,2019-07-28T16:00,2019,7,30.1,0.4,Drizzle
07/14/2019,14:00,40.864254,-73.88813,BRONX,2.0,0.0,0,0,0,0,2,0,4169773,2019-07-14 14:00:00,2019-07-14T14:00,2019,7,30.7,0.0,Clear
04/25/2019,8:00,40.82226,-73.911705,BRONX,2.0,0.0,0,0,0,0,2,0,4121004,2019-04-25 08:00:00,2019-04-25T08:00,2019,4,11.2,0.0,Clear
03/07/2019,19:00,40.8816,-73.90484,BRONX,1.0,0.0,0,0,0,0,1,0,4093076,2019-03-07 19:00:00,2019-03-07T19:00,2019,3,-5.0,0.0,Cloudy
01/16/2019,15:00,40.864674,-73.896835,BRONX,1.0,0.0,1,0,0,0,0,0,4060375,2019-01-16 15:00:00,2019-01-16T15:00,2019,1,4.5,0.0,Cloudy
10/03/2019,8:00,40.85232,-73.86301,BRONX,1.0,0.0,1,0,0,0,0,0,4216942,2019-10-03 08:00:00,2019-10-03T08:00,2019,10,12.6,0.9,Drizzle
02/05/2019,8:00,40.833416,-73.90709,BRONX,1.0,0.0,0,0,0,0,1,0,4075141,2019-02-05 08:00:00,2019-02-05T08:00,2019,2,5.3,0.0,Clear
10/08/2019,12:00,40.8617,-73.89139,BRONX,1.0,0.0,0,0,0,0,1,0,4220278,2019-10-08 12:00:00,2019-10-08T12:00,2019,10,17.3,0.0,Cloudy
08/17/2019,8:00,40.80556,-73.914505,BRONX,2.0,0.0,0,0,0,0,2,0,4189987,2019-08-17 08:00:00,2019-08-17T08:00,2019,8,23.5,0.1,Drizzle
03/04/2019,14:00,40.84434,-73.91475,BRONX,1.0,0.0,1,0,0,0,0,0,4091012,2019-03-04 14:00:00,2019-03-04T14:00,2019,3,2.9,0.0,Clear
11/09/2019,16:00,40.859184,-73.88663,BRONX,0.0,0.0,0,0,0,0,0,0,4238246,2019-11-09 16:00:00,2019-11-09T16:00,2019,11,3.8,0.0,Clear
09/17/2019,18:00,40.81536,-73.915955,BRONX,1.0,0.0,0,0,0,0,1,0,4207699,2019-09-17 18:00:00,2019-09-17T18:00,2019,9,19.8,0.0,Clear
04/13/2019,18:00,40.823902,-73.87451,BRONX,3.0,0.0,0,0,0,0,3,0,4114121,2019-04-13 18:00:00,2019-04-13T18:00,2019,4,16.3,0.0,Cloudy
11/01/2019,15:00,40.834187,-73.909584,BRONX,1.0,0.0,1,0,0,0,0,0,4233963,2019-11-01 15:00:00,2019-11-01T15:00,2019,11,11.9,0.0,Clear
10/12/2019,0:00,40.875935,-73.86191,BRONX,1.0,0.0,0,0,1,0,0,0,4222884,2019-10-12 00:00:00,2019-10-12T00:00,2019,10,13.1,0.0,Clear
11/26/2019,18:00,40.874702,-73.85803,BRONX,2.0,0.0,0,0,0,0,2,0,4255608,2019-11-26 18:00:00,2019-11-26T18:00,2019,11,7.8,0.0,Cloudy
06/11/2019,18:00,40.861073,-73.90768,BRONX,2.0,0.0,2,0,0,0,0,0,4155077,2019-06-11 18:00:00,2019-06-11T18:00,2019,6,20.7,0.0,Clear
07/08/2019,7:00,40.83354,-73.89631,BRONX,1.0,0.0,0,0,0,0,1,0,4167420,2019-07-08 07:00:00,2019-07-08T07:00,2019,7,21.3,0.4,Drizzle
02/27/2019,17:00,40.856323,-73.87244,BRONX,1.0,0.0,0,0,0,0,1,0,4088110,2019-02-27 17:00:00,2019-02-27T17:00,2019,2,-2.8,0.0,Cloudy
10/23/2019,0:00,40.861347,-73.897736,BRONX,1.0,0.0,1,0,0,0,0,0,4228449,2019-10-23 00:00:00,2019-10-23T00:00,2019,10,17.1,2.3,Light Rain
04/16/2019,19:00,40.89466,-73.86137,BRONX,1.0,0.0,0,0,0,0,1,0,4116213,2019-04-16 19:00:00,2019-04-16T19:00,2019,4,12.9,0.0,Cloudy
06/02/2019,20:00,40.812664,-73.906334,BRONX,1.0,0.0,1,0,0,0,0,0,4145923,2019-06-02 20:00:00,2019-06-02T20:00,2019,6,21.0,0.0,Clear
03/11/2019,9:00,40.879055,-73.851875,BRONX,2.0,0.0,0,0,0,0,2,0,4096598,2019-03-11 09:00:00,2019-03-11T09:00,2019,3,6.4,0.0,Clear
04/12/2019,23:00,40.836754,-73.875084,BRONX,2.0,0.0,0,0,0,0,2,0,4114110,2019-04-12 23:00:00,2019-04-12T23:00,2019,4,15.1,1.5,Light Rain
09/18/2019,13:00,40.825565,-73.84878,BRONX,0.0,0.0,0,0,0,0,0,0,4208880,2019-09-18 13:00:00,2019-09-18T13:00,2019,9,19.6,0.0,Cloudy
08/08/2019,10:00,40.859642,-73.90534,BRONX,0.0,0.0,0,0,0,0,0,0,4185545,2019-08-08 10:00:00,2019-08-08T10:00,2019,8,25.7,0.0,Cloudy
06/23/2019,21:00,40.8217,-73.870804,BRONX,3.0,0.0,0,0,0,0,3,0,4157648,2019-06-23 21:00:00,2019-06-23T21:00,2019,6,21.5,0.0,Clear
09/27/2019,13:00,40.835884,-73.88341,BRONX,1.0,0.0,0,0,1,0,0,0,4214217,2019-09-27 13:00:00,2019-09-27T13:00,2019,9,22.0,0.0,Clear
03/25/2019,0:00,40.82463,-73.91059,BRONX,6.0,0.0,0,0,0,0,6,0,4103223,2019-03-25 00:00:00,2019-03-25T00:00,2019,3,7.9,0.0,Cloudy
09/26/2019,16:00,40.862732,-73.90333,BRONX,3.0,0.0,2,0,0,0,1,0,4213364,2019-09-26 16:00:00,2019-09-26T16:00,2019,9,22.0,3.0,Heavy Rain
11/22/2019,11:00,40.877033,-73.846375,BRONX,1.0,0.0,1,0,0,0,0,0,4250480,2019-11-22 11:00:00,2019-11-22T11:00,2019,11,10.8,0.0,Cloudy
11/15/2019,0:00,40.892128,-73.84719,BRONX,1.0,0.0,0,0,0,0,1,0,4242893,2019-11-15 00:00:00,2019-11-15T00:00,2019,11,1.2,0.0,Cloudy
12/16/2019,20:00,40.820877,-73.8667,BRONX,2.0,0.0,0,0,2,0,0,0,4260293,2019-12-16 20:00:00,2019-12-16T20:00,2019,12,1.6,0.1,Light Snow
09/06/2019,18:00,40.853973,-73.830315,BRONX,2.0,0.0,0,0,0,0,2,0,4202221,2019-09-06 18:00:00,2019-09-06T18:00,2019,9,19.3,0.0,Cloudy
07/01/2019,13:00,40.879997,-73.84834,BRONX,1.0,0.0,0,0,0,0,1,0,4172576,2019-07-01 13:00:00,2019-07-01T13:00,2019,7,28.3,0.0,Clear
11/03/2019,17:00,40.810726,-73.92465,BRONX,1.0,0.0,0,0,0,0,1,0,4234303,2019-11-03 17:00:00,2019-11-03T17:00,2019,11,9.4,0.0,Cloudy
12/20/2019,15:00,40.82429,-73.83896,BRONX,1.0,0.0,0,0,0,0,1,0,4263250,2019-12-20 15:00:00,2019-12-20T15:00,2019,12,1.6,0.0,Clear
06/12/2019,18:00,40.885014,-73.830215,BRONX,1.0,0.0,0,0,0,0,1,0,4150682,2019-06-12 18:00:00,2019-06-12T18:00,2019,6,18.6,0.0,Cloudy
10/10/2019,20:00,40.87167,-73.8486,BRONX,0.0,0.0,0,0,0,0,0,0,4222872,2019-10-10 20:00:00,2019-10-10T20:00,2019,10,16.7,0.0,Cloudy
06/04/2019,7:00,40.83933,-73.89904,BRONX,0.0,0.0,0,0,0,0,0,0,4145170,2019-06-04 07:00:00,2019-06-04T07:00,2019,6,14.4,0.0,Clear
12/22/2019,10:00,40.855396,-73.88576,BRONX,0.0,0.0,0,0,0,0,0,0,4264578,2019-12-22 10:00:00,2019-12-22T10:00,2019,12,1.5,0.0,Cloudy
08/13/2019,12:00,40.81676,-73.917465,BRONX,1.0,0.0,0,0,1,0,0,0,4188322,2019-08-13 12:00:00,2019-08-13T12:00,2019,8,24.0,1.0,Drizzle
09/27/2019,0:00,40.826424,-73.82195,BRONX,1.0,0.0,0,0,0,0,1,0,4213442,2019-09-27 00:00:00,2019-09-27T00:00,2019,9,16.1,0.0,Clear
12/14/2019,0:00,40.89608,-73.86692,BRONX,1.0,0.0,0,0,0,0,1,0,4258842,2019-12-14 00:00:00,2019-12-14T00:00,2019,12,9.1,3.8,Heavy Rain
08/16/2019,13:00,40.898632,-73.8548,BRONX,2.0,0.0,0,0,0,0,2,0,4190729,2019-08-16 13:00:00,2019-08-16T13:00,2019,8,25.6,0.0,Cloudy
03/31/2019,4:00,40.85554,-73.91413,BRONX,0.0,0.0,0,0,0,0,0,0,4106004,2019-03-31 04:00:00,2019-03-31T04:00,2019,3,9.8,0.0,Clear
07/19/2019,13:00,40.826855,-73.922676,BRONX,1.0,0.0,0,0,1,0,0,0,4173454,2019-07-19 13:00:00,2019-07-19T13:00,2019,7,31.3,0.0,Cloudy
05/17/2019,10:00,40.871254,-73.84355,BRONX,2.0,0.0,0,0,0,0,2,0,4135964,2019-05-17 10:00:00,2019-05-17T10:00,2019,5,22.1,0.0,Cloudy
10/16/2019,17:00,40.847755,-73.832375,BRONX,0.0,0.0,0,0,0,0,0,0,4228374,2019-10-16 17:00:00,2019-10-16T17:00,2019,10,16.2,3.9,Heavy Rain
07/24/2019,16:00,40.83554,-73.818054,BRONX,1.0,0.0,0,0,0,0,1,0,4176478,2019-07-24 16:00:00,2019-07-24T16:00,2019,7,25.8,0.1,Drizzle
08/25/2019,21:00,40.876022,-73.862144,BRONX,3.0,0.0,0,0,0,0,3,0,4194633,2019-08-25 21:00:00,2019-08-25T21:00,2019,8,19.2,0.0,Clear
09/01/2019,14:00,40.873474,-73.84914,BRONX,1.0,0.0,0,0,0,0,1,0,4202175,2019-09-01 14:00:00,2019-09-01T14:00,2019,9,24.8,0.0,Cloudy
10/27/2019,4:00,40.865635,-73.86735,BRONX,0.0,0.0,0,0,0,0,0,0,4239663,2019-10-27 04:00:00,2019-10-27T04:00,2019,10,13.0,0.0,Cloudy
05/23/2019,18:00,40.89339,-73.857376,BRONX,1.0,0.0,0,0,0,0,1,0,4138030,2019-05-23 18:00:00,2019-05-23T18:00,2019,5,21.3,0.0,Cloudy
01/10/2019,20:00,40.874653,-73.86269,BRONX,1.0,0.0,1,0,0,0,0,0,4057055,2019-01-10 20:00:00,2019-01-10T20:00,2019,1,-1.5,0.0,Cloudy
09/26/2019,15:00,40.869656,-73.898926,BRONX,1.0,0.0,1,0,0,0,0,0,4213074,2019-09-26 15:00:00,2019-09-26T15:00,2019,9,23.5,2.7,Heavy Rain
10/22/2019,7:00,40.83917,-73.83629,BRONX,1.0,0.0,0,0,1,0,0,0,4228356,2019-10-22 07:00:00,2019-10-22T07:00,2019,10,12.6,0.0,Cloudy
05/11/2019,22:00,40.873394,-73.90671,BRONX,1.0,0.0,0,0,0,0,1,0,4130184,2019-05-11 22:00:00,2019-05-11T22:00,2019,5,14.8,0.0,Cloudy
01/07/2019,0:00,40.8057,-73.92475,BRONX,1.0,0.0,0,0,0,0,1,0,4063026,2019-01-07 00:00:00,2019-01-07T00:00,2019,1,-1.7,0.0,Clear
09/18/2019,20:00,40.84413,-73.89445,BRONX,3.0,0.0,3,0,0,0,0,0,4208668,2019-09-18 20:00:00,2019-09-18T20:00,2019,9,15.2,0.0,Clear
09/24/2019,11:00,40.889755,-73.850914,BRONX,0.0,0.0,0,0,0,0,0,0,4215097,2019-09-24 11:00:00,2019-09-24T11:00,2019,9,22.6,0.0,Cloudy
05/30/2019,0:00,40.84286,-73.893486,BRONX,0.0,0.0,0,0,0,0,0,0,4143374,2019-05-30 00:00:00,2019-05-30T00:00,2019,5,13.0,0.0,Cloudy
10/17/2019,13:00,40.861343,-73.90991,BRONX,0.0,0.0,0,0,0,0,0,0,4224743,2019-10-17 13:00:00,2019-10-17T13:00,2019,10,13.3,0.0,Cloudy
03/03/2019,18:00,40.808407,-73.908844,BRONX,1.0,0.0,0,0,0,0,1,0,4090466,2019-03-03 18:00:00,2019-03-03T18:00,2019,3,1.5,0.7,Heavy Snow
05/22/2019,16:00,40.825333,-73.84485,BRONX,0.0,0.0,0,0,0,0,0,0,4137379,2019-05-22 16:00:00,2019-05-22T16:00,2019,5,22.2,0.0,Cloudy
05/21/2019,10:00,40.880466,-73.88384,BRONX,1.0,0.0,0,0,0,0,1,0,4136104,2019-05-21 10:00:00,2019-05-21T10:00,2019,5,15.9,0.0,Clear
03/21/2019,21:00,40.839245,-73.8701,BRONX,1.0,0.0,1,0,0,0,0,0,4101027,2019-03-21 21:00:00,2019-03-21T21:00,2019,3,5.3,0.3,Drizzle
11/08/2019,22:00,40.816532,-73.92822,BRONX,1.0,0.0,0,0,0,0,1,0,4238549,2019-11-08 22:00:00,2019-11-08T22:00,2019,11,-0.9,0.0,Clear
12/14/2019,18:00,40.826622,-73.88811,BRONX,1.0,0.0,1,0,0,0,0,0,4257972,2019-12-14 18:00:00,2019-12-14T18:00,2019,12,10.7,0.0,Cloudy
10/11/2019,0:00,40.831287,-73.88173,BRONX,0.0,0.0,0,0,0,0,0,0,4222638,2019-10-11 00:00:00,2019-10-11T00:00,2019,10,14.4,0.0,Cloudy
04/25/2019,18:00,40.832397,-73.85115,BRONX,1.0,0.0,0,0,0,0,1,0,4121816,2019-04-25 18:00:00,2019-04-25T18:00,2019,4,10.8,0.7,Drizzle
03/29/2019,0:00,40.881504,-73.879364,BRONX,1.0,0.0,0,0,0,0,1,0,4105555,2019-03-29 00:00:00,2019-03-29T00:00,2019,3,5.2,0.0,Cloudy
07/14/2019,21:00,40.843193,-73.890045,BRONX,1.0,0.0,0,0,0,0,1,0,4170738,2019-07-14 21:00:00,2019-07-14T21:00,2019,7,25.1,0.0,Cloudy
05/22/2019,16:00,40.81291,-73.90424,BRONX,0.0,0.0,0,0,0,0,0,0,4138692,2019-05-22 16:00:00,2019-05-22T16:00,2019,5,22.1,0.0,Cloudy
05/10/2019,7:00,40.833195,-73.895134,BRONX,2.0,0.0,0,0,0,0,2,0,4129742,2019-05-10 07:00:00,2019-05-10T07:00,2019,5,15.0,0.0,Cloudy
08/10/2019,11:00,40.87538,-73.883446,BRONX,1.0,0.0,0,0,0,0,1,0,4187253,2019-08-10 11:00:00,2019-08-10T11:00,2019,8,25.9,0.0,Clear
07/18/2019,13:00,40.82751,-73.92495,BRONX,0.0,0.0,0,0,0,0,0,0,4172994,2019-07-18 13:00:00,2019-07-18T13:00,2019,7,26.3,0.0,Cloudy
10/17/2019,14:00,40.844368,-73.88902,BRONX,1.0,0.0,0,0,0,0,1,0,4225160,2019-10-17 14:00:00,2019-10-17T14:00,2019,10,12.9,0.0,Cloudy
07/31/2019,20:00,40.846687,-73.905594,BRONX,0.0,0.0,0,0,0,0,0,0,4180696,2019-07-31 20:00:00,2019-07-31T20:00,2019,7,23.0,0.0,Cloudy
04/24/2019,0:00,40.852562,-73.883286,BRONX,0.0,0.0,0,0,0,0,0,0,4120845,2019-04-24 00:00:00,2019-04-24T00:00,2019,4,16.5,0.0,Cloudy
06/23/2019,9:00,40.82986,-73.90638,BRONX,2.0,0.0,0,0,0,0,2,0,4157219,2019-06-23 09:00:00,2019-06-23T09:00,2019,6,23.2,0.0,Clear
05/20/2019,21:00,40.841442,-73.851425,BRONX,0.0,0.0,0,0,0,0,0,0,4136074,2019-05-20 21:00:00,2019-05-20T21:00,2019,5,20.8,0.0,Clear
08/25/2019,14:00,40.87595,-73.86189,BRONX,0.0,0.0,0,0,0,0,0,0,4209433,2019-08-25 14:00:00,2019-08-25T14:00,2019,8,23.3,0.0,Clear
04/26/2019,16:00,40.804226,-73.91713,BRONX,0.0,0.0,0,0,0,0,0,0,4121190,2019-04-26 16:00:00,2019-04-26T16:00,2019,4,15.8,1.7,Light Rain
04/24/2019,21:00,40.838554,-73.864655,BRONX,0.0,0.0,0,0,0,0,0,0,4120455,2019-04-24 21:00:00,2019-04-24T21:00,2019,4,11.7,0.0,Clear
07/10/2019,20:00,40.85437,-73.88437,BRONX,0.0,0.0,0,0,0,0,0,0,4168754,2019-07-10 20:00:00,2019-07-10T20:00,2019,7,25.7,0.0,Clear
01/15/2019,9:00,40.828125,-73.84105,BRONX,1.0,0.0,0,0,0,0,1,0,4058190,2019-01-15 09:00:00,2019-01-15T09:00,2019,1,-2.9,0.0,Cloudy
09/30/2019,0:00,40.884575,-73.89889,BRONX,1.0,0.0,1,0,0,0,0,0,4215827,2019-09-30 00:00:00,2019-09-30T00:00,2019,9,16.5,0.0,Cloudy
12/05/2019,16:00,40.884342,-73.886765,BRONX,2.0,0.0,0,0,0,0,2,0,4252697,2019-12-05 16:00:00,2019-12-05T16:00,2019,12,3.5,0.0,Cloudy
07/21/2019,0:00,40.810253,-73.91434,BRONX,1.0,0.0,0,0,1,0,0,0,4174614,2019-07-21 00:00:00,2019-07-21T00:00,2019,7,27.1,0.0,Clear
03/07/2019,8:00,40.87395,-73.85278,BRONX,1.0,0.0,1,0,0,0,0,0,4092732,2019-03-07 08:00:00,2019-03-07T08:00,2019,3,-6.4,0.0,Clear
04/12/2019,20:00,40.814266,-73.912964,BRONX,1.0,0.0,1,0,0,0,0,0,4115402,2019-04-12 20:00:00,2019-04-12T20:00,2019,4,13.7,3.5,Heavy Rain
12/19/2019,22:00,40.879055,-73.87439,BRONX,1.0,0.0,0,0,0,0,1,0,4261376,2019-12-19 22:00:00,2019-12-19T22:00,2019,12,-6.2,0.0,Clear
10/27/2019,11:00,40.83354,-73.89631,BRONX,1.0,0.0,1,0,0,0,0,0,4230362,2019-10-27 11:00:00,2019-10-27T11:00,2019,10,16.8,6.9,Heavy Rain
06/06/2019,16:00,40.89608,-73.86692,BRONX,2.0,0.0,0,0,0,0,2,0,4146820,2019-06-06 16:00:00,2019-06-06T16:00,2019,6,26.2,0.0,Clear
12/13/2019,3:00,40.857605,-73.89124,BRONX,0.0,0.0,0,0,0,0,0,0,4257239,2019-12-13 03:00:00,2019-12-13T03:00,2019,12,0.3,0.0,Cloudy
03/21/2019,18:00,40.842625,-73.87818,BRONX,0.0,0.0,0,0,0,0,0,0,4101986,2019-03-21 18:00:00,2019-03-21T18:00,2019,3,6.4,0.8,Drizzle
11/04/2019,9:00,40.893665,-73.85827,BRONX,1.0,0.0,0,0,0,0,1,0,4235157,2019-11-04 09:00:00,2019-11-04T09:00,2019,11,8.3,0.0,Clear
06/23/2019,10:00,40.82507,-73.91438,BRONX,0.0,0.0,0,0,0,0,0,0,4157237,2019-06-23 10:00:00,2019-06-23T10:00,2019,6,24.9,0.0,Clear
05/16/2019,18:00,40.862755,-73.901085,BRONX,1.0,0.0,1,0,0,0,0,0,4133435,2019-05-16 18:00:00,2019-05-16T18:00,2019,5,18.2,0.0,Clear
11/06/2019,13:00,40.807556,-73.919235,BRONX,1.0,0.0,1,0,0,0,0,0,4236547,2019-11-06 13:00:00,2019-11-06T13:00,2019,11,11.2,0.0,Clear
01/03/2019,16:00,40.88482,-73.90273,BRONX,0.0,0.0,0,0,0,0,0,0,4061621,2019-01-03 16:00:00,2019-01-03T16:00,2019,1,4.8,0.0,Clear
04/13/2019,16:00,40.8566,-73.82646,BRONX,2.0,0.0,0,0,0,0,2,0,4118680,2019-04-13 16:00:00,2019-04-13T16:00,2019,4,21.4,0.0,Cloudy
08/09/2019,13:00,40.88452,-73.87762,BRONX,0.0,0.0,0,0,0,0,0,0,4186081,2019-08-09 13:00:00,2019-08-09T13:00,2019,8,27.5,0.0,Clear
07/18/2019,0:00,40.866383,-73.88515,BRONX,1.0,0.0,0,0,0,0,1,0,4172913,2019-07-18 00:00:00,2019-07-18T00:00,2019,7,23.6,1.3,Light Rain
08/21/2019,0:00,40.882374,-73.88642,BRONX,0.0,0.0,0,0,0,0,0,0,4192393,2019-08-21 00:00:00,2019-08-21T00:00,2019,8,23.0,0.0,Clear
11/18/2019,8:00,40.82727,-73.86932,BRONX,1.0,0.0,0,0,0,0,1,0,4253252,2019-11-18 08:00:00,2019-11-18T08:00,2019,11,3.3,0.1,Drizzle
02/28/2019,11:00,40.845413,-73.865204,BRONX,1.0,0.0,0,0,0,0,1,0,4089796,2019-02-28 11:00:00,2019-02-28T11:00,2019,2,0.9,0.0,Clear
02/26/2019,15:00,40.83115,-73.82236,BRONX,1.0,0.0,1,0,0,0,0,0,4087519,2019-02-26 15:00:00,2019-02-26T15:00,2019,2,2.6,0.0,Clear
11/16/2019,17:00,40.8283,-73.88296,BRONX,0.0,1.0,0,1,0,0,0,0,4242570,2019-11-16 17:00:00,2019-11-16T17:00,2019,11,1.7,0.0,Clear
