CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,datetime,iso_datetime,year,month,temperature,precipitation,weather_condition
11/23/2022,9:00,40.815304,-73.8567,BRONX,1.0,0.0,0,0,0,0,1,0,4585339,2022-11-23 09:00:00,2022-11-23T09:00,2022,11,6.5,0.0,Clear
08/31/2022,18:00,40.819786,-73.91216,BRONX,1.0,0.0,0,0,0,0,1,0,4560023,2022-08-31 18:00:00,2022-08-31T18:00,2022,8,25.9,0.0,Clear
02/13/2022,2:00,40.857525,-73.8818,BRONX,1.0,0.0,0,0,0,0,1,0,4502832,2022-02-13 02:00:00,2022-02-13T02:00,2022,2,2.4,0.1,Drizzle
10/14/2022,0:00,40.891445,-73.897415,BRONX,1.0,0.0,0,0,0,0,1,0,4579825,2022-10-14 00:00:00,2022-10-14T00:00,2022,10,12.7,1.2,Drizzle
03/03/2022,15:00,40.86877,-73.83174,BRONX,0.0,0.0,0,0,0,0,0,0,4507111,2022-03-03 15:00:00,2022-03-03T15:00,2022,3,4.6,0.0,Cloudy
10/21/2022,10:00,40.871822,-73.88813,BRONX,1.0,0.0,0,0,0,0,1,0,4575642,2022-10-21 10:00:00,2022-10-21T10:00,2022,10,13.2,0.0,Clear
01/05/2022,15:00,40.825577,-73.918465,BRONX,1.0,0.0,1,0,0,0,0,0,4493038,2022-01-05 15:00:00,2022-01-05T15:00,2022,1,6.9,0.0,Cloudy
10/01/2022,5:00,40.866726,-73.86077,BRONX,1.0,0.0,0,0,0,0,1,0,4568951,2022-10-01 05:00:00,2022-10-01T05:00,2022,10,12.6,0.7,Drizzle
06/12/2022,10:00,40.856403,-73.89213,BRONX,0.0,0.0,0,0,0,0,0,0,4538985,2022-06-12 10:00:00,2022-06-12T10:00,2022,6,19.1,0.4,Drizzle
03/03/2022,10:00,40.883152,-73.856285,BRONX,1.0,0.0,0,0,1,0,0,0,4507049,2022-03-03 10:00:00,2022-03-03T10:00,2022,3,3.9,0.0,Clear
05/30/2022,9:00,40.85681,-73.86013,BRONX,0.0,0.0,0,0,0,0,0,0,4532646,2022-05-30 09:00:00,2022-05-30T09:00,2022,5,24.3,0.0,Cloudy
09/12/2022,0:00,40.821358,-73.889114,BRONX,2.0,0.0,0,0,0,0,2,0,4563526,2022-09-12 00:00:00,2022-09-12T00:00,2022,9,21.4,2.0,Light Rain
08/28/2022,2:00,40.90184,-73.85702,BRONX,1.0,0.0,1,0,0,0,0,0,4560547,2022-08-28 02:00:00,2022-08-28T02:00,2022,8,22.0,0.0,Clear
01/28/2022,9:00,40.877476,-73.83661,BRONX,1.0,0.0,0,0,0,0,1,0,4499220,2022-01-28 09:00:00,2022-01-28T09:00,2022,1,-1.2,0.2,Light Snow
05/08/2022,0:00,40.87307,-73.84424,BRONX,2.0,0.0,0,0,0,0,2,0,4526931,2022-05-08 00:00:00,2022-05-08T00:00,2022,5,7.1,0.1,Drizzle
02/11/2022,0:00,40.829502,-73.87462,BRONX,1.0,0.0,1,0,0,0,0,0,4502672,2022-02-11 00:00:00,2022-02-11T00:00,2022,2,0.6,0.0,Clear
06/05/2022,7:00,40.87874,-73.89799,BRONX,1.0,0.0,0,0,0,0,1,0,4535638,2022-06-05 07:00:00,2022-06-05T07:00,2022,6,16.9,0.0,Clear
04/09/2022,14:00,40.882965,-73.82563,BRONX,0.0,0.0,0,0,0,0,0,0,4518274,2022-04-09 14:00:00,2022-04-09T14:00,2022,4,13.6,0.0,Cloudy
06/03/2022,3:00,40.838978,-73.86375,BRONX,1.0,0.0,0,0,0,0,1,0,4533842,2022-06-03 03:00:00,2022-06-03T03:00,2022,6,17.9,0.0,Cloudy
01/18/2022,16:00,40.863552,-73.90443,BRONX,1.0,0.0,0,0,0,0,0,0,4598759,2022-01-18 16:00:00,2022-01-18T16:00,2022,1,0.3,0.0,Clear
07/15/2022,0:00,40.836124,-73.88987,BRONX,1.0,0.0,0,0,0,0,1,0,4547033,2022-07-15 00:00:00,2022-07-15T00:00,2022,7,23.0,0.0,Clear
09/02/2022,0:00,40.8477,-73.90097,BRONX,1.0,0.0,1,0,0,0,0,0,4561613,2022-09-02 00:00:00,2022-09-02T00:00,2022,9,18.1,0.0,Clear
05/21/2022,14:00,40.869118,-73.83048,BRONX,1.0,0.0,0,0,0,0,1,0,4529975,2022-05-21 14:00:00,2022-05-21T14:00,2022,5,31.6,0.0,Clear
11/12/2022,20:00,40.814777,-73.903595,BRONX,1.0,0.0,1,0,0,0,0,0,4584969,2022-11-12 20:00:00,2022-11-12T20:00,2022,11,14.6,0.0,Cloudy
08/31/2022,16:00,40.8518,-73.909225,BRONX,1.0,0.0,0,0,1,0,0,0,4560610,2022-08-31 16:00:00,2022-08-31T16:00,2022,8,28.1,0.0,Clear
07/17/2022,17:00,40.88081,-73.839935,BRONX,1.0,0.0,1,0,0,0,0,0,4547881,2022-07-17 17:00:00,2022-07-17T17:00,2022,7,26.6,0.0,Cloudy
08/24/2022,11:00,40.89213,-73.85341,BRONX,1.0,0.0,0,0,0,0,1,0,4560566,2022-08-24 11:00:00,2022-08-24T11:00,2022,8,28.4,0.0,Clear
08/10/2022,17:00,40.83971,-73.87212,BRONX,2.0,0.0,0,0,0,0,0,0,4554848,2022-08-10 17:00:00,2022-08-10T17:00,2022,8,28.5,0.0,Clear
01/30/2022,0:00,40.85135,-73.7886,BRONX,2.0,0.0,0,0,0,0,2,0,4498649,2022-01-30 00:00:00,2022-01-30T00:00,2022,1,-13.6,0.0,Clear
06/23/2022,9:00,40.83996,-73.870705,BRONX,1.0,0.0,0,0,1,0,0,0,4540055,2022-06-23 09:00:00,2022-06-23T09:00,2022,6,21.3,0.1,Drizzle
10/06/2022,22:00,40.833836,-73.91586,BRONX,1.0,0.0,1,0,0,0,0,0,4571761,2022-10-06 22:00:00,2022-10-06T22:00,2022,10,13.2,0.0,Cloudy
06/06/2022,14:00,40.882645,-73.86332,BRONX,0.0,0.0,0,0,0,0,0,0,4535716,2022-06-06 14:00:00,2022-06-06T14:00,2022,6,26.4,0.0,Clear
12/19/2022,9:00,40.81813,-73.89101,BRONX,0.0,0.0,0,0,0,0,0,0,4595827,2022-12-19 09:00:00,2022-12-19T09:00,2022,12,0.4,0.0,Clear
04/08/2022,17:00,40.82817,-73.86265,BRONX,1.0,0.0,0,0,1,0,0,0,4519964,2022-04-08 17:00:00,2022-04-08T17:00,2022,4,15.8,0.0,Clear
09/22/2022,20:00,40.89466,-73.86137,BRONX,1.0,0.0,0,0,0,0,1,0,4567150,2022-09-22 20:00:00,2022-09-22T20:00,2022,9,16.0,0.0,Clear
02/19/2022,15:00,40.8883,-73.85682,BRONX,1.0,0.0,0,0,0,0,1,0,4505502,2022-02-19 15:00:00,2022-02-19T15:00,2022,2,3.6,0.1,Drizzle
03/06/2022,20:00,40.81427,-73.91535,BRONX,1.0,0.0,1,0,0,0,0,0,4508012,2022-03-06 20:00:00,2022-03-06T20:00,2022,3,17.7,0.0,Cloudy
11/05/2022,14:00,40.813663,-73.931244,BRONX,2.0,0.0,0,0,0,0,2,0,4582080,2022-11-05 14:00:00,2022-11-05T14:00,2022,11,21.7,0.0,Clear
03/21/2022,22:00,40.843765,-73.88546,BRONX,0.0,0.0,0,0,0,0,0,0,4512791,2022-03-21 22:00:00,2022-03-21T22:00,2022,3,5.9,0.0,Cloudy
12/11/2022,17:00,40.848454,-73.85548,BRONX,1.0,0.0,0,0,0,0,1,0,4588944,2022-12-11 17:00:00,2022-12-11T17:00,2022,12,3.5,0.8,Drizzle
05/31/2022,11:00,40.854458,-73.86576,BRONX,1.0,0.0,1,0,0,0,0,0,4533088,2022-05-31 11:00:00,2022-05-31T11:00,2022,5,31.7,0.0,Cloudy
02/01/2022,15:00,40.821003,-73.89787,BRONX,1.0,0.0,0,0,0,0,1,0,4499279,2022-02-01 15:00:00,2022-02-01T15:00,2022,2,-1.0,0.0,Cloudy
10/06/2022,18:00,40.817387,-73.92277,BRONX,1.0,0.0,1,0,0,0,0,0,4572778,2022-10-06 18:00:00,2022-10-06T18:00,2022,10,16.6,0.0,Clear
10/01/2022,6:00,40.81231,-73.91648,BRONX,1.0,0.0,0,0,1,0,0,0,4575479,2022-10-01 06:00:00,2022-10-01T06:00,2022,10,12.1,3.4,Heavy Rain
06/11/2022,9:00,40.846657,-73.89619,BRONX,0.0,0.0,0,0,0,0,0,0,4536861,2022-06-11 09:00:00,2022-06-11T09:00,2022,6,23.3,0.0,Cloudy
07/13/2022,10:00,40.85713,-73.8808,BRONX,1.0,0.0,0,0,1,0,0,0,4547069,2022-07-13 10:00:00,2022-07-13T10:00,2022,7,29.8,0.0,Clear
09/20/2022,7:00,40.877686,-73.86756,BRONX,1.0,0.0,0,0,0,0,1,0,4567123,2022-09-20 07:00:00,2022-09-20T07:00,2022,9,19.3,0.0,Clear
09/29/2022,8:00,40.855812,-73.890785,BRONX,1.0,0.0,1,0,0,0,0,0,4568463,2022-09-29 08:00:00,2022-09-29T08:00,2022,9,14.3,0.0,Clear
06/09/2022,17:00,40.80422,-73.91135,BRONX,1.0,0.0,0,0,0,0,1,0,4537042,2022-06-09 17:00:00,2022-06-09T17:00,2022,6,25.5,0.0,Clear
01/29/2022,5:00,40.859306,-73.89885,BRONX,1.0,0.0,0,0,0,0,1,0,4498617,2022-01-29 05:00:00,2022-01-29T05:00,2022,1,-10.2,1.6,Heavy Snow
05/18/2022,17:00,40.82382,-73.8523,BRONX,1.0,0.0,0,0,0,0,1,0,4535579,2022-05-18 17:00:00,2022-05-18T17:00,2022,5,19.8,0.0,Cloudy
07/14/2022,11:00,40.893623,-73.85525,BRONX,1.0,0.0,0,0,0,0,1,0,4547185,2022-07-14 11:00:00,2022-07-14T11:00,2022,7,29.0,0.0,Clear
08/11/2022,11:00,40.84148,-73.88853,BRONX,1.0,0.0,0,0,0,0,1,0,4555325,2022-08-11 11:00:00,2022-08-11T11:00,2022,8,28.4,0.0,Cloudy
10/22/2022,13:00,40.870323,-73.89961,BRONX,1.0,0.0,0,0,1,0,0,0,4576018,2022-10-22 13:00:00,2022-10-22T13:00,2022,10,17.8,0.0,Clear
09/28/2022,9:00,40.83547,-73.88676,BRONX,0.0,0.0,0,0,0,0,0,0,4568442,2022-09-28 09:00:00,2022-09-28T09:00,2022,9,15.7,0.0,Clear
01/26/2022,10:00,40.878807,-73.86388,BRONX,0.0,0.0,0,0,0,0,0,0,4497595,2022-01-26 10:00:00,2022-01-26T10:00,2022,1,-4.5,0.0,Clear
06/12/2022,6:00,40.818558,-73.92732,BRONX,2.0,0.0,0,0,0,0,2,0,4543889,2022-06-12 06:00:00,2022-06-12T06:00,2022,6,18.4,0.0,Cloudy
04/15/2022,14:00,40.832233,-73.85427,BRONX,1.0,0.0,1,0,0,0,0,0,4519932,2022-04-15 14:00:00,2022-04-15T14:00,2022,4,19.3,0.0,Clear
07/05/2022,23:00,40.90487,-73.84603,BRONX,3.0,0.0,0,0,0,0,3,0,4544012,2022-07-05 23:00:00,2022-07-05T23:00,2022,7,21.8,0.0,Cloudy
12/16/2022,6:00,40.86661,-73.890366,BRONX,1.0,0.0,0,0,1,0,0,0,4590982,2022-12-16 06:00:00,2022-12-16T06:00,2022,12,6.4,0.8,Drizzle
10/03/2022,0:00,40.87023,-73.90061,BRONX,0.0,0.0,0,0,0,0,0,0,4569979,2022-10-03 00:00:00,2022-10-03T00:00,2022,10,10.6,0.4,Drizzle
05/09/2022,18:00,40.845177,-73.91417,BRONX,1.0,0.0,0,0,0,0,1,0,4526384,2022-05-09 18:00:00,2022-05-09T18:00,2022,5,15.2,0.0,Clear
03/16/2022,17:00,40.81062,-73.92472,BRONX,1.0,0.0,0,0,0,0,0,0,4521028,2022-03-16 17:00:00,2022-03-16T17:00,2022,3,12.1,0.0,Clear
01/20/2022,20:00,40.842236,-73.87175,BRONX,1.0,0.0,0,0,0,0,1,0,4496136,2022-01-20 20:00:00,2022-01-20T20:00,2022,1,-3.6,0.0,Cloudy
01/29/2022,18:00,40.81612,-73.926636,BRONX,1.0,0.0,1,0,0,0,0,0,4498627,2022-01-29 18:00:00,2022-01-29T18:00,2022,1,-8.7,0.1,Light Snow
07/26/2022,13:00,40.875484,-73.8507,BRONX,1.0,0.0,1,0,0,0,0,0,4551720,2022-07-26 13:00:00,2022-07-26T13:00,2022,7,28.9,0.0,Cloudy
12/01/2022,22:00,40.84275,-73.924774,BRONX,1.0,0.0,1,0,0,0,0,0,4586660,2022-12-01 22:00:00,2022-12-01T22:00,2022,12,0.0,0.0,Cloudy
12/05/2022,0:00,40.80655,-73.88632,BRONX,1.0,0.0,0,0,0,0,1,0,4590042,2022-12-05 00:00:00,2022-12-05T00:00,2022,12,-1.4,0.0,Clear
02/18/2022,19:00,40.844177,-73.90292,BRONX,1.0,0.0,0,0,0,0,1,0,4507605,2022-02-18 19:00:00,2022-02-18T19:00,2022,2,-0.7,0.0,Clear
05/16/2022,16:00,40.81655,-73.91955,BRONX,1.0,0.0,0,0,0,0,1,0,4528761,2022-05-16 16:00:00,2022-05-16T16:00,2022,5,21.0,0.0,Cloudy
08/29/2022,19:00,40.871876,-73.84163,BRONX,2.0,0.0,0,0,0,0,2,0,4560540,2022-08-29 19:00:00,2022-08-29T19:00,2022,8,24.2,0.0,Clear
02/14/2022,14:00,40.871284,-73.8585,BRONX,1.0,0.0,0,0,0,0,1,0,4502985,2022-02-14 14:00:00,2022-02-14T14:00,2022,2,-4.9,0.0,Cloudy
05/31/2022,8:00,40.839146,-73.88625,BRONX,0.0,0.0,0,0,0,0,0,0,4533236,2022-05-31 08:00:00,2022-05-31T08:00,2022,5,27.7,0.0,Clear
11/19/2022,11:00,40.82796,-73.82367,BRONX,1.0,0.0,1,0,0,0,0,0,4583490,2022-11-19 11:00:00,2022-11-19T11:00,2022,11,2.4,0.0,Clear
06/28/2022,3:00,40.826256,-73.90166,BRONX,1.0,0.0,0,0,0,0,1,0,4541825,2022-06-28 03:00:00,2022-06-28T03:00,2022,6,18.8,0.0,Cloudy
10/28/2022,14:00,40.886665,-73.862144,BRONX,0.0,0.0,0,0,0,0,0,0,4578725,2022-10-28 14:00:00,2022-10-28T14:00,2022,10,13.0,0.0,Cloudy
02/26/2022,23:00,40.826397,-73.92116,BRONX,0.0,0.0,0,0,0,0,0,0,4505871,2022-02-26 23:00:00,2022-02-26T23:00,2022,2,-2.4,0.0,Clear
09/21/2022,10:00,40.888035,-73.83131,BRONX,1.0,0.0,1,0,0,0,0,0,4567401,2022-09-21 10:00:00,2022-09-21T10:00,2022,9,22.1,0.0,Cloudy
06/20/2022,17:00,40.835705,-73.888756,BRONX,1.0,0.0,0,0,0,0,1,0,4539501,2022-06-20 17:00:00,2022-06-20T17:00,2022,6,26.7,0.0,Cloudy
02/02/2022,17:00,40.82731,-73.857834,BRONX,1.0,0.0,0,0,0,0,1,0,4500004,2022-02-02 17:00:00,2022-02-02T17:00,2022,2,2.9,0.0,Cloudy
01/26/2022,10:00,40.843174,-73.91196,BRONX,3.0,0.0,0,0,0,0,3,0,4497559,2022-01-26 10:00:00,2022-01-26T10:00,2022,1,-4.3,0.0,Clear
06/13/2022,12:00,40.84678,-73.8838,BRONX,1.0,0.0,1,0,0,0,0,0,4539696,2022-06-13 12:00:00,2022-06-13T12:00,2022,6,28.2,0.1,Drizzle
02/08/2022,5:00,40.844887,-73.82616,BRONX,0.0,0.0,0,0,0,0,0,0,4501700,2022-02-08 05:00:00,2022-02-08T05:00,2022,2,1.3,0.0,Cloudy
04/22/2022,12:00,0.0,0.0,BRONX,0.0,0.0,0,0,0,0,0,0,4521190,2022-04-22 12:00:00,2022-04-22T12:00,2022,4,27.8,0.0,Cloudy
06/04/2022,17:00,40.805866,-73.915276,BRONX,2.0,0.0,0,0,0,0,2,0,4534569,2022-06-04 17:00:00,2022-06-04T17:00,2022,6,21.5,0.0,Clear
07/23/2022,11:00,40.86778,-73.8615,BRONX,1.0,0.0,0,0,1,0,0,0,4550064,2022-07-23 11:00:00,2022-07-23T11:00,2022,7,32.5,0.0,Clear
07/04/2022,17:00,40.88011,-73.89939,BRONX,1.0,0.0,1,0,0,0,0,0,4544439,2022-07-04 17:00:00,2022-07-04T17:00,2022,7,29.4,0.0,Cloudy
04/12/2022,10:00,40.889458,-73.89828,BRONX,1.0,0.0,0,0,0,0,1,0,4522429,2022-04-12 10:00:00,2022-04-12T10:00,2022,4,11.0,0.4,Drizzle
02/19/2022,5:00,40.8283,-73.88296,BRONX,1.0,0.0,0,0,1,0,0,0,4504436,2022-02-19 05:00:00,2022-02-19T05:00,2022,2,-5.2,0.0,Clear
04/15/2022,21:00,40.839268,-73.903824,BRONX,0.0,0.0,0,0,0,0,0,0,4519789,2022-04-15 21:00:00,2022-04-15T21:00,2022,4,13.4,0.0,Clear
08/28/2022,15:00,40.87295,-73.8383,BRONX,1.0,0.0,0,0,0,0,1,0,4560969,2022-08-28 15:00:00,2022-08-28T15:00,2022,8,27.6,0.1,Drizzle
02/12/2022,18:00,40.822105,-73.90062,BRONX,1.0,0.0,1,0,0,0,0,0,4508526,2022-02-12 18:00:00,2022-02-12T18:00,2022,2,8.3,0.0,Cloudy
12/07/2022,9:00,40.880474,-73.91054,BRONX,1.0,0.0,0,0,0,0,1,0,4588069,2022-12-07 09:00:00,2022-12-07T09:00,2022,12,12.9,0.1,Drizzle
01/22/2022,13:00,40.837673,-73.91922,BRONX,2.0,0.0,0,0,0,0,2,0,4498226,2022-01-22 13:00:00,2022-01-22T13:00,2022,1,-1.7,0.0,Clear
02/19/2022,4:00,40.81488,-73.92886,BRONX,0.0,0.0,0,0,0,0,0,0,4505657,2022-02-19 04:00:00,2022-02-19T04:00,2022,2,-5.4,0.0,Clear
03/30/2022,19:00,40.83078,-73.82631,BRONX,1.0,0.0,0,0,1,0,0,0,4515110,2022-03-30 19:00:00,2022-03-30T19:00,2022,3,3.2,0.0,Clear
12/21/2022,3:00,40.819878,-73.85777,BRONX,1.0,0.0,0,0,0,0,1,0,4592302,2022-12-21 03:00:00,2022-12-21T03:00,2022,12,-3.4,0.0,Clear
02/06/2022,2:00,40.85586,-73.89462,BRONX,1.0,0.0,0,0,0,0,1,0,4500175,2022-02-06 02:00:00,2022-02-06T02:00,2022,2,-7.9,0.0,Clear
09/05/2022,3:00,40.869247,-73.829895,BRONX,0.0,0.0,0,0,0,0,0,0,4568498,2022-09-05 03:00:00,2022-09-05T03:00,2022,9,22.0,0.0,Cloudy
01/06/2022,23:00,40.87413,-73.83796,BRONX,1.0,0.0,0,0,0,0,1,0,4493209,2022-01-06 23:00:00,2022-01-06T23:00,2022,1,-0.0,0.0,Cloudy
03/31/2022,5:00,40.831055,-73.905846,BRONX,1.0,0.0,1,0,0,0,0,0,4715923,2022-03-31 05:00:00,2022-03-31T05:00,2022,3,9.6,0.0,Cloudy
09/08/2022,20:00,40.875458,-73.85485,BRONX,3.0,0.0,0,0,0,0,3,0,4563000,2022-09-08 20:00:00,2022-09-08T20:00,2022,9,19.8,0.0,Clear
04/25/2022,22:00,40.839565,-73.90475,BRONX,0.0,0.0,0,0,0,0,0,0,4522408,2022-04-25 22:00:00,2022-04-25T22:00,2022,4,10.3,0.0,Cloudy
01/17/2022,19:00,40.89521,-73.860245,BRONX,1.0,0.0,0,0,0,0,1,0,4495579,2022-01-17 19:00:00,2022-01-17T19:00,2022,1,1.7,0.2,Light Snow
08/14/2022,12:00,40.81793,-73.9053,BRONX,2.0,0.0,0,0,0,0,2,0,4555370,2022-08-14 12:00:00,2022-08-14T12:00,2022,8,27.5,0.0,Cloudy
05/07/2022,8:00,0.0,0.0,BRONX,0.0,0.0,0,0,0,0,0,0,4525527,2022-05-07 08:00:00,2022-05-07T08:00,2022,5,27.4,0.0,Cloudy
03/05/2022,5:00,40.845886,-73.915085,BRONX,1.0,0.0,1,0,0,0,0,0,4508092,2022-03-05 05:00:00,2022-03-05T05:00,2022,3,-2.8,0.0,Cloudy
12/14/2022,19:00,40.812035,-73.92855,BRONX,4.0,0.0,0,0,0,0,4,0,4592230,2022-12-14 19:00:00,2022-12-14T19:00,2022,12,0.5,0.0,Clear
08/19/2022,12:00,40.803185,-73.918655,BRONX,1.0,0.0,0,0,0,0,1,0,4560037,2022-08-19 12:00:00,2022-08-19T12:00,2022,8,31.3,0.0,Clear
05/18/2022,18:00,40.90799,-73.90381,BRONX,1.0,0.0,1,0,0,0,0,0,4529648,2022-05-18 18:00:00,2022-05-18T18:00,2022,5,18.2,0.0,Cloudy
01/07/2022,6:00,40.816868,-73.91639,BRONX,1.0,0.0,0,0,0,0,1,0,4493312,2022-01-07 06:00:00,2022-01-07T06:00,2022,1,-2.0,1.8,Heavy Snow
