CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,datetime,iso_datetime,year,month,temperature,precipitation,weather_condition
12/25/2016,4:00,40.856155,-73.88357,BRONX,0.0,0.0,0,0,0,0,0,0,3586331,2016-12-25 04:00:00,2016-12-25T04:00,2016,12,0.1,0.0,Clear
07/20/2016,16:00,40.893845,-73.858826,BRONX,0.0,0.0,0,0,0,0,0,0,3506808,2016-07-20 16:00:00,2016-07-20T16:00,2016,7,28.1,0.0,Cloudy
08/15/2016,14:00,40.858597,-73.89349,BRONX,1.0,0.0,1,0,0,0,0,0,3500158,2016-08-15 14:00:00,2016-08-15T14:00,2016,8,31.7,0.0,Clear
11/13/2016,14:00,40.8237,-73.86256,BRONX,0.0,0.0,0,0,0,0,0,0,3560608,2016-11-13 14:00:00,2016-11-13T14:00,2016,11,15.2,0.0,Clear
05/21/2016,0:00,40.81632,-73.89622,BRONX,1.0,0.0,0,0,0,0,1,0,3448955,2016-05-21 00:00:00,2016-05-21T00:00,2016,5,12.9,0.0,Cloudy
10/13/2016,15:00,40.853813,-73.85184,BRONX,0.0,0.0,0,0,0,0,0,0,3539472,2016-10-13 15:00:00,2016-10-13T15:00,2016,10,17.6,0.2,Drizzle
12/04/2016,14:00,40.81792,-73.90532,BRONX,1.0,0.0,0,0,1,0,0,0,3573360,2016-12-04 14:00:00,2016-12-04T14:00,2016,12,6.8,0.0,Clear
05/16/2016,7:00,40.84434,-73.91475,BRONX,1.0,0.0,1,0,0,0,0,0,3443177,2016-05-16 07:00:00,2016-05-16T07:00,2016,5,6.8,0.0,Clear
06/05/2016,2:00,40.872677,-73.86218,BRONX,0.0,0.0,0,0,0,0,0,0,3455368,2016-06-05 02:00:00,2016-06-05T02:00,2016,6,18.9,0.0,Cloudy
05/30/2016,21:00,40.834934,-73.845436,BRONX,2.0,0.0,0,0,0,0,2,0,3455918,2016-05-30 21:00:00,2016-05-30T21:00,2016,5,21.2,0.0,Cloudy
04/26/2016,18:00,40.844254,-73.84826,BRONX,1.0,0.0,1,0,0,0,0,0,3440581,2016-04-26 18:00:00,2016-04-26T18:00,2016,4,11.7,0.0,Cloudy
08/03/2016,23:00,40.86876,-73.8452,BRONX,0.0,0.0,0,0,0,0,0,0,3533067,2016-08-03 23:00:00,2016-08-03T23:00,2016,8,20.0,0.0,Clear
04/30/2016,0:00,40.81312,-73.85957,BRONX,0.0,0.0,0,0,0,0,0,0,3431727,2016-04-30 00:00:00,2016-04-30T00:00,2016,4,7.4,0.0,Cloudy
09/19/2016,15:00,40.84744,-73.89968,BRONX,0.0,0.0,0,0,0,0,0,0,3528630,2016-09-19 15:00:00,2016-09-19T15:00,2016,9,21.9,1.5,Light Rain
01/23/2016,6:00,40.844371,-73.8890163,BRONX,1.0,0.0,0,0,0,0,1,0,3376169,2016-01-23 06:00:00,2016-01-23T06:00,2016,1,-3.8,2.3,Heavy Snow
10/24/2016,13:00,40.845142,-73.91106,BRONX,1.0,0.0,0,0,0,0,1,0,3546580,2016-10-24 13:00:00,2016-10-24T13:00,2016,10,15.0,0.0,Clear
07/28/2016,9:00,40.885693,-73.86165,BRONX,1.0,0.0,0,0,0,0,1,0,3492758,2016-07-28 09:00:00,2016-07-28T09:00,2016,7,29.8,0.0,Cloudy
04/19/2016,22:00,40.880196,-73.83816,BRONX,0.0,0.0,0,0,0,0,0,0,3413466,2016-04-19 22:00:00,2016-04-19T22:00,2016,4,10.5,0.0,Clear
06/18/2016,17:00,40.89466,-73.86137,BRONX,3.0,0.0,0,0,0,0,3,0,3470527,2016-06-18 17:00:00,2016-06-18T17:00,2016,6,26.4,0.0,Clear
06/06/2016,19:00,40.901283,-73.865036,BRONX,0.0,0.0,0,0,0,0,0,0,3456868,2016-06-06 19:00:00,2016-06-06T19:00,2016,6,24.5,0.0,Cloudy
04/23/2016,8:00,40.849712,-73.83038,BRONX,1.0,0.0,0,0,0,0,1,0,3412764,2016-04-23 08:00:00,2016-04-23T08:00,2016,4,15.1,0.1,Drizzle
10/28/2016,17:00,40.881584,-73.87488,BRONX,1.0,0.0,0,0,0,0,1,0,3549686,2016-10-28 17:00:00,2016-10-28T17:00,2016,10,7.7,0.0,Clear
12/31/2016,17:00,40.834183,-73.87857,BRONX,1.0,0.0,0,0,1,0,0,0,3590604,2016-12-31 17:00:00,2016-12-31T17:00,2016,12,4.5,0.0,Cloudy
05/17/2016,14:00,40.874,-73.90886,BRONX,0.0,0.0,0,0,0,0,0,0,3444383,2016-05-17 14:00:00,2016-05-17T14:00,2016,5,17.3,0.1,Drizzle
11/07/2016,21:00,40.879883,-73.880486,BRONX,0.0,0.0,0,0,0,0,0,0,3556650,2016-11-07 21:00:00,2016-11-07T21:00,2016,11,6.2,0.0,Clear
03/17/2016,8:00,40.7136,-74.0091,BRONX,1.0,0.0,0,0,0,0,1,0,3412814,2016-03-17 08:00:00,2016-03-17T08:00,2016,3,6.7,0.0,Cloudy
12/19/2016,20:00,40.86879,-73.83168,BRONX,0.0,0.0,0,0,0,0,0,0,3583889,2016-12-19 20:00:00,2016-12-19T20:00,2016,12,-4.0,0.0,Cloudy
01/12/2016,16:00,40.885219,-73.8793644,BRONX,0.0,0.0,0,0,0,0,0,0,3369294,2016-01-12 16:00:00,2016-01-12T16:00,2016,1,3.3,0.1,Light Snow
05/07/2016,22:00,40.852634,-73.88427,BRONX,1.0,0.0,1,0,0,0,0,0,3439886,2016-05-07 22:00:00,2016-05-07T22:00,2016,5,10.1,0.0,Cloudy
08/13/2016,0:00,40.897865,-73.84651,BRONX,1.0,0.0,1,0,0,0,0,0,3500139,2016-08-13 00:00:00,2016-08-13T00:00,2016,8,27.0,0.0,Cloudy
08/26/2016,0:00,40.87641,-73.88467,BRONX,0.0,0.0,0,0,0,0,0,0,3509864,2016-08-26 00:00:00,2016-08-26T00:00,2016,8,23.1,0.0,Cloudy
06/20/2016,16:00,40.819542,-73.91353,BRONX,0.0,0.0,0,0,0,0,0,0,3473036,2016-06-20 16:00:00,2016-06-20T16:00,2016,6,27.6,0.0,Cloudy
07/13/2016,16:00,40.84744,-73.89968,BRONX,1.0,0.0,0,0,0,0,1,0,3479086,2016-07-13 16:00:00,2016-07-13T16:00,2016,7,26.2,0.0,Cloudy
09/02/2016,16:00,40.817753,-73.888664,BRONX,1.0,0.0,1,0,0,0,0,0,3533319,2016-09-02 16:00:00,2016-09-02T16:00,2016,9,25.5,0.0,Cloudy
09/19/2016,13:00,40.880196,-73.83816,BRONX,1.0,0.0,0,0,0,0,1,0,3527516,2016-09-19 13:00:00,2016-09-19T13:00,2016,9,22.0,0.7,Drizzle
01/04/2016,20:00,40.8138832,-73.9118122,BRONX,1.0,0.0,0,0,0,0,1,0,3365180,2016-01-04 20:00:00,2016-01-04T20:00,2016,1,-6.8,0.0,Clear
09/12/2016,0:00,40.81503,-73.86149,BRONX,1.0,0.0,0,0,1,0,0,0,3518455,2016-09-12 00:00:00,2016-09-12T00:00,2016,9,18.6,0.0,Clear
03/11/2016,9:00,40.8729592,-73.8749391,BRONX,0.0,0.0,0,0,0,0,0,0,3403513,2016-03-11 09:00:00,2016-03-11T09:00,2016,3,11.2,0.0,Cloudy
05/25/2016,0:00,40.905132,-73.901596,BRONX,0.0,0.0,0,0,0,0,0,0,3449538,2016-05-25 00:00:00,2016-05-25T00:00,2016,5,12.6,0.0,Clear
12/09/2016,11:00,40.866325,-73.88837,BRONX,0.0,0.0,0,0,0,0,0,0,3576513,2016-12-09 11:00:00,2016-12-09T11:00,2016,12,2.7,0.0,Cloudy
07/30/2016,2:00,40.838196,-73.87173,BRONX,0.0,0.0,0,0,0,0,0,0,3491748,2016-07-30 02:00:00,2016-07-30T02:00,2016,7,22.6,0.0,Clear
03/29/2016,18:00,40.80948,-73.90302,BRONX,1.0,0.0,0,0,0,0,1,0,4022113,2016-03-29 18:00:00,2016-03-29T18:00,2016,3,8.0,0.0,Clear
11/20/2016,1:00,40.817387,-73.92277,BRONX,1.0,0.0,1,0,0,0,0,0,3565356,2016-11-20 01:00:00,2016-11-20T01:00,2016,11,3.6,2.0,Light Rain
12/23/2016,4:00,40.813175,-73.89845,BRONX,2.0,0.0,0,0,0,0,2,0,3586168,2016-12-23 04:00:00,2016-12-23T04:00,2016,12,-1.0,0.0,Cloudy
09/22/2016,17:00,40.814144,-73.919205,BRONX,1.0,0.0,0,0,1,0,0,0,3527077,2016-09-22 17:00:00,2016-09-22T17:00,2016,9,24.9,0.0,Clear
10/03/2016,19:00,40.867878,-73.893005,BRONX,1.0,0.0,0,0,0,0,1,0,3532197,2016-10-03 19:00:00,2016-10-03T19:00,2016,10,17.6,0.0,Clear
12/28/2016,16:00,40.831264,-73.90645,BRONX,1.0,0.0,1,0,0,0,0,0,3588527,2016-12-28 16:00:00,2016-12-28T16:00,2016,12,3.5,0.0,Clear
07/15/2016,9:00,40.810192,-73.88632,BRONX,1.0,0.0,0,0,0,0,1,0,3485358,2016-07-15 09:00:00,2016-07-15T09:00,2016,7,28.7,0.0,Clear
07/20/2016,21:00,40.833126,-73.828285,BRONX,1.0,0.0,0,0,0,0,1,0,3493363,2016-07-20 21:00:00,2016-07-20T21:00,2016,7,23.0,0.0,Clear
09/23/2016,14:00,40.83511,-73.91945,BRONX,1.0,0.0,1,0,0,0,0,0,3526505,2016-09-23 14:00:00,2016-09-23T14:00,2016,9,29.2,0.0,Clear
07/18/2016,17:00,40.88564,-73.905975,BRONX,0.0,0.0,0,0,0,0,0,0,3488815,2016-07-18 17:00:00,2016-07-18T17:00,2016,7,28.3,0.0,Cloudy
05/11/2016,16:00,40.835236,-73.88481,BRONX,0.0,0.0,0,0,0,0,0,0,3439836,2016-05-11 16:00:00,2016-05-11T16:00,2016,5,21.1,0.0,Cloudy
04/04/2016,14:00,40.842075,-73.847015,BRONX,1.0,0.0,1,0,0,0,0,0,4022139,2016-04-04 14:00:00,2016-04-04T14:00,2016,4,7.7,1.4,Light Rain
02/29/2016,19:00,40.8363929,-73.9158697,BRONX,1.0,0.0,1,0,0,0,0,0,3397238,2016-02-29 19:00:00,2016-02-29T19:00,2016,2,8.5,0.0,Clear
08/27/2016,14:00,40.833076,-73.89731,BRONX,1.0,0.0,0,0,0,0,1,0,3508998,2016-08-27 14:00:00,2016-08-27T14:00,2016,8,30.0,0.0,Cloudy
12/09/2016,17:00,40.887226,-73.86518,BRONX,1.0,0.0,0,0,0,0,1,0,3578242,2016-12-09 17:00:00,2016-12-09T17:00,2016,12,0.9,0.0,Clear
05/08/2016,19:00,40.874702,-73.85803,BRONX,1.0,0.0,0,0,1,0,0,0,3437953,2016-05-08 19:00:00,2016-05-08T19:00,2016,5,12.8,0.0,Clear
06/20/2016,23:00,40.806828,-73.88448,BRONX,1.0,0.0,0,0,0,0,1,0,3466599,2016-06-20 23:00:00,2016-06-20T23:00,2016,6,24.5,0.0,Clear
02/16/2016,16:00,40.8678804,-73.8930012,BRONX,2.0,0.0,0,0,0,0,2,0,3390110,2016-02-16 16:00:00,2016-02-16T16:00,2016,2,9.3,1.8,Light Rain
09/24/2016,22:00,40.886314,-73.85581,BRONX,0.0,0.0,0,0,0,0,0,0,3532082,2016-09-24 22:00:00,2016-09-24T22:00,2016,9,14.6,0.0,Clear
04/18/2016,16:00,40.893,-73.88386,BRONX,1.0,0.0,0,0,0,0,1,0,3433695,2016-04-18 16:00:00,2016-04-18T16:00,2016,4,23.7,0.0,Cloudy
08/24/2016,20:00,40.807556,-73.919235,BRONX,1.0,0.0,1,0,0,0,0,0,3508959,2016-08-24 20:00:00,2016-08-24T20:00,2016,8,23.8,0.0,Clear
07/11/2016,21:00,40.855785,-73.90558,BRONX,1.0,0.0,0,0,0,0,1,0,3478319,2016-07-11 21:00:00,2016-07-11T21:00,2016,7,20.6,0.0,Cloudy
03/02/2016,13:00,40.8294457,-73.901533,BRONX,1.0,0.0,0,0,0,0,1,0,3398644,2016-03-02 13:00:00,2016-03-02T13:00,2016,3,5.3,0.0,Clear
12/21/2016,8:00,40.86358,-73.86642,BRONX,0.0,0.0,0,0,0,0,0,0,3584599,2016-12-21 08:00:00,2016-12-21T08:00,2016,12,-3.6,0.0,Cloudy
06/07/2016,17:00,40.81505,-73.92427,BRONX,1.0,0.0,0,0,0,0,1,0,3457643,2016-06-07 17:00:00,2016-06-07T17:00,2016,6,25.0,0.0,Clear
12/23/2016,15:00,40.88285,-73.82603,BRONX,2.0,0.0,0,0,0,0,2,0,3586480,2016-12-23 15:00:00,2016-12-23T15:00,2016,12,6.9,0.0,Cloudy
07/04/2016,0:00,40.883858,-73.855896,BRONX,3.0,0.0,0,0,0,0,3,0,3476207,2016-07-04 00:00:00,2016-07-04T00:00,2016,7,20.2,0.0,Cloudy
10/28/2016,10:00,40.84047,-73.886116,BRONX,0.0,0.0,0,0,0,0,0,0,3549256,2016-10-28 10:00:00,2016-10-28T10:00,2016,10,7.6,0.0,Cloudy
04/08/2016,15:00,40.83455,-73.829414,BRONX,0.0,0.0,0,0,0,0,0,0,3412645,2016-04-08 15:00:00,2016-04-08T15:00,2016,4,9.2,0.0,Cloudy
06/03/2016,22:00,40.838535,-73.84459,BRONX,3.0,0.0,0,0,0,0,3,0,3464249,2016-06-03 22:00:00,2016-06-03T22:00,2016,6,17.9,0.0,Cloudy
05/09/2016,8:00,40.89682,-73.84456,BRONX,0.0,0.0,0,0,0,0,0,0,3437967,2016-05-09 08:00:00,2016-05-09T08:00,2016,5,12.9,0.0,Clear
04/20/2016,8:00,40.82955,-73.88133,BRONX,0.0,0.0,0,0,0,0,0,0,3412090,2016-04-20 08:00:00,2016-04-20T08:00,2016,4,10.8,0.0,Clear
12/29/2016,0:00,40.833286,-73.914085,BRONX,0.0,0.0,0,0,0,0,0,0,3589279,2016-12-29 00:00:00,2016-12-29T00:00,2016,12,-1.6,0.0,Cloudy
07/30/2016,2:00,40.880245,-73.85494,BRONX,2.0,0.0,0,0,0,0,2,0,3492772,2016-07-30 02:00:00,2016-07-30T02:00,2016,7,22.7,0.0,Clear
11/25/2016,3:00,40.85673,-73.90279,BRONX,1.0,0.0,0,0,0,0,1,0,3567195,2016-11-25 03:00:00,2016-11-25T03:00,2016,11,5.7,0.0,Cloudy
04/21/2016,12:00,40.813957,-73.93134,BRONX,0.0,0.0,0,0,0,0,0,0,3411246,2016-04-21 12:00:00,2016-04-21T12:00,2016,4,19.5,0.0,Cloudy
07/09/2016,22:00,40.848343,-73.81788,BRONX,0.0,0.0,0,0,0,0,0,0,3477550,2016-07-09 22:00:00,2016-07-09T22:00,2016,7,20.5,0.5,Drizzle
05/07/2016,11:00,40.831085,-73.86909,BRONX,1.0,0.0,0,0,1,0,0,0,3437769,2016-05-07 11:00:00,2016-05-07T11:00,2016,5,12.5,0.0,Cloudy
07/05/2016,23:00,40.85574,-73.88103,BRONX,2.0,0.0,0,0,0,0,2,0,3476214,2016-07-05 23:00:00,2016-07-05T23:00,2016,7,24.2,0.0,Clear
11/02/2016,13:00,40.88353,-73.89768,BRONX,0.0,0.0,0,0,0,0,0,0,3553094,2016-11-02 13:00:00,2016-11-02T13:00,2016,11,18.6,0.0,Cloudy
03/10/2016,19:00,40.8447051,-73.8939854,BRONX,1.0,0.0,1,0,0,0,0,0,3403489,2016-03-10 19:00:00,2016-03-10T19:00,2016,3,18.3,0.0,Cloudy
12/27/2016,3:00,40.844734,-73.89935,BRONX,0.0,0.0,0,0,0,0,0,0,3587307,2016-12-27 03:00:00,2016-12-27T03:00,2016,12,9.7,0.0,Cloudy
05/07/2016,10:00,40.826138,-73.87781,BRONX,1.0,0.0,1,0,0,0,0,0,3437771,2016-05-07 10:00:00,2016-05-07T10:00,2016,5,11.5,0.0,Cloudy
02/13/2016,15:00,40.8523395,-73.8639241,BRONX,1.0,0.0,0,0,0,0,1,0,3388904,2016-02-13 15:00:00,2016-02-13T15:00,2016,2,-9.7,0.0,Clear
07/20/2016,14:00,40.888058,-73.831314,BRONX,0.0,0.0,0,0,0,0,0,0,3519855,2016-07-20 14:00:00,2016-07-20T14:00,2016,7,28.3,0.0,Cloudy
11/22/2016,21:00,40.88243,-73.902306,BRONX,0.0,0.0,0,0,0,0,0,0,3565938,2016-11-22 21:00:00,2016-11-22T21:00,2016,11,1.3,0.0,Cloudy
02/25/2016,3:00,40.8402259,-73.9176827,BRONX,1.0,0.0,0,0,0,0,1,0,3394707,2016-02-25 03:00:00,2016-02-25T03:00,2016,2,12.9,0.0,Cloudy
11/03/2016,23:00,40.816864,-73.882744,BRONX,0.0,0.0,0,0,0,0,0,0,3554379,2016-11-03 23:00:00,2016-11-03T23:00,2016,11,11.4,0.0,Cloudy
04/24/2016,20:00,40.830555,-73.87677,BRONX,1.0,0.0,1,0,0,0,0,0,3431686,2016-04-24 20:00:00,2016-04-24T20:00,2016,4,11.7,0.0,Clear
05/17/2016,16:00,40.820824,-73.91562,BRONX,1.0,0.0,1,0,0,0,0,0,3443818,2016-05-17 16:00:00,2016-05-17T16:00,2016,5,14.1,0.0,Cloudy
10/07/2016,15:00,0.0,0.0,BRONX,1.0,0.0,1,0,0,0,0,0,3546912,2016-10-07 15:00:00,2016-10-07T15:00,2016,10,25.5,0.0,Clear
06/26/2016,7:00,40.831085,-73.86909,BRONX,0.0,0.0,0,0,0,0,0,0,3471304,2016-06-26 07:00:00,2016-06-26T07:00,2016,6,21.6,0.0,Clear
04/21/2016,14:00,40.887447,-73.90723,BRONX,1.0,0.0,0,0,1,0,0,0,3414110,2016-04-21 14:00:00,2016-04-21T14:00,2016,4,20.7,0.0,Cloudy
09/27/2016,14:00,40.822945,-73.90177,BRONX,0.0,0.0,0,0,0,0,0,0,3529022,2016-09-27 14:00:00,2016-09-27T14:00,2016,9,22.3,0.0,Cloudy
04/17/2016,12:00,40.84071,-73.850075,BRONX,0.0,0.0,0,0,0,0,0,0,3412706,2016-04-17 12:00:00,2016-04-17T12:00,2016,4,16.3,0.0,Clear
04/20/2016,0:00,40.84294,-73.83871,BRONX,0.0,0.0,0,0,0,0,0,0,3431927,2016-04-20 00:00:00,2016-04-20T00:00,2016,4,9.3,0.0,Clear
12/23/2016,18:00,40.861862,-73.91282,BRONX,4.0,0.0,0,0,0,0,0,0,3585923,2016-12-23 18:00:00,2016-12-23T18:00,2016,12,2.8,0.0,Cloudy
08/23/2016,16:00,40.815075,-73.90347,BRONX,0.0,0.0,0,0,0,0,0,0,3507423,2016-08-23 16:00:00,2016-08-23T16:00,2016,8,26.8,0.0,Clear
09/26/2016,10:00,40.85554,-73.91413,BRONX,1.0,0.0,0,0,0,0,1,0,3527713,2016-09-26 10:00:00,2016-09-26T10:00,2016,9,19.0,0.0,Clear
08/14/2016,3:00,40.879745,-73.88467,BRONX,1.0,0.0,0,0,0,0,1,0,3500186,2016-08-14 03:00:00,2016-08-14T03:00,2016,8,25.9,0.0,Cloudy
09/05/2016,4:00,40.807556,-73.919235,BRONX,1.0,0.0,0,0,1,0,0,0,3513847,2016-09-05 04:00:00,2016-09-05T04:00,2016,9,17.3,0.0,Cloudy
02/05/2016,15:00,40.820189,-73.8906752,BRONX,1.0,0.0,0,0,0,0,1,0,3389392,2016-02-05 15:00:00,2016-02-05T15:00,2016,2,2.8,0.0,Clear
10/22/2016,0:00,40.896263,-73.89816,BRONX,0.0,0.0,0,0,0,0,0,0,3545675,2016-10-22 00:00:00,2016-10-22T00:00,2016,10,16.7,0.2,Drizzle
12/16/2016,9:00,40.880272,-73.83404,BRONX,1.0,0.0,1,0,0,0,0,0,3581717,2016-12-16 09:00:00,2016-12-16T09:00,2016,12,-6.4,0.0,Cloudy
05/16/2016,19:00,40.880585,-73.883896,BRONX,1.0,0.0,1,0,0,0,0,0,3443913,2016-05-16 19:00:00,2016-05-16T19:00,2016,5,14.3,0.0,Clear
06/08/2016,12:00,40.892475,-73.8545,BRONX,1.0,0.0,0,0,0,0,1,0,3458487,2016-06-08 12:00:00,2016-06-08T12:00,2016,6,17.2,1.8,Light Rain
09/17/2016,0:00,40.85911,-73.89372,BRONX,1.0,0.0,0,0,0,0,1,0,3522072,2016-09-17 00:00:00,2016-09-17T00:00,2016,9,15.7,0.0,Cloudy
06/17/2016,0:00,40.88271,-73.881256,BRONX,1.0,0.0,0,0,1,0,0,0,3465842,2016-06-17 00:00:00,2016-06-17T00:00,2016,6,18.6,0.0,Cloudy
07/19/2016,20:00,40.831287,-73.88173,BRONX,1.0,0.0,0,0,0,0,1,0,3484392,2016-07-19 20:00:00,2016-07-19T20:00,2016,7,23.1,0.0,Clear
05/06/2016,9:00,40.839863,-73.888145,BRONX,0.0,0.0,0,0,0,0,0,0,3435785,2016-05-06 09:00:00,2016-05-06T09:00,2016,5,9.0,1.2,Drizzle
03/26/2016,18:00,40.7136,-74.0091,BRONX,0.0,0.0,0,0,0,0,0,0,3411811,2016-03-26 18:00:00,2016-03-26T18:00,2016,3,7.4,0.0,Clear
05/30/2016,16:00,40.855762,-73.79149,BRONX,1.0,0.0,0,0,0,0,1,0,3453238,2016-05-30 16:00:00,2016-05-30T16:00,2016,5,25.4,0.0,Cloudy
01/12/2016,11:00,40.815755,-73.8952779,BRONX,1.0,0.0,0,0,0,0,1,0,3369216,2016-01-12 11:00:00,2016-01-12T11:00,2016,1,2.9,0.0,Cloudy
04/19/2016,10:00,40.880337,-73.87873,BRONX,0.0,0.0,0,0,0,0,0,0,3414417,2016-04-19 10:00:00,2016-04-19T10:00,2016,4,16.6,0.0,Clear
08/19/2016,17:00,40.862404,-73.89799,BRONX,1.0,0.0,0,0,0,0,1,0,3503511,2016-08-19 17:00:00,2016-08-19T17:00,2016,8,26.9,0.3,Drizzle
08/04/2016,23:00,40.889923,-73.85931,BRONX,1.0,0.0,0,0,1,0,0,0,3533195,2016-08-04 23:00:00,2016-08-04T23:00,2016,8,19.6,0.0,Clear
12/10/2016,3:00,40.843765,-73.88546,BRONX,3.0,0.0,0,0,0,0,3,0,3577742,2016-12-10 03:00:00,2016-12-10T03:00,2016,12,-3.2,0.0,Clear
04/25/2016,17:00,40.845543,-73.91391,BRONX,0.0,0.0,0,0,0,0,0,0,3412461,2016-04-25 17:00:00,2016-04-25T17:00,2016,4,17.0,0.0,Cloudy
06/26/2016,19:00,40.838264,-73.8328,BRONX,1.0,0.0,0,0,1,0,0,0,3475567,2016-06-26 19:00:00,2016-06-26T19:00,2016,6,22.8,0.0,Cloudy
04/27/2016,11:00,40.843945,-73.8858,BRONX,0.0,0.0,0,0,0,0,0,0,3431860,2016-04-27 11:00:00,2016-04-27T11:00,2016,4,11.9,0.0,Cloudy
03/20/2016,23:00,40.674053,-73.87211,BRONX,0.0,0.0,0,0,0,0,0,0,3411548,2016-03-20 23:00:00,2016-03-20T23:00,2016,3,0.9,0.8,Heavy Snow
03/03/2016,9:00,40.8185601,-73.9273161,BRONX,0.0,0.0,0,0,0,0,0,0,3398650,2016-03-03 09:00:00,2016-03-03T09:00,2016,3,-1.6,0.0,Clear
08/03/2016,16:00,40.817863,-73.905014,BRONX,0.0,0.0,0,0,0,0,0,0,3493983,2016-08-03 16:00:00,2016-08-03T16:00,2016,8,24.7,0.0,Clear
11/18/2016,13:00,40.88709,-73.87803,BRONX,1.0,0.0,0,0,0,0,1,0,3562839,2016-11-18 13:00:00,2016-11-18T13:00,2016,11,15.2,0.0,Clear
10/18/2016,15:00,40.853336,-73.9196,BRONX,1.0,0.0,0,0,0,0,1,0,3542909,2016-10-18 15:00:00,2016-10-18T15:00,2016,10,26.4,0.0,Clear
03/08/2016,16:00,40.8326953,-73.8636644,BRONX,1.0,0.0,0,0,0,0,1,0,3402882,2016-03-08 16:00:00,2016-03-08T16:00,2016,3,13.1,0.0,Clear
12/15/2016,17:00,40.81346,-73.90605,BRONX,1.0,0.0,0,0,0,0,1,0,3582742,2016-12-15 17:00:00,2016-12-15T17:00,2016,12,-5.3,0.0,Cloudy
09/20/2016,21:00,40.883152,-73.856285,BRONX,1.0,0.0,1,0,0,0,0,0,3524379,2016-09-20 21:00:00,2016-09-20T21:00,2016,9,21.6,0.0,Cloudy
09/01/2016,0:00,40.846367,-73.86066,BRONX,0.0,0.0,0,0,0,0,0,0,3511261,2016-09-01 00:00:00,2016-09-01T00:00,2016,9,24.6,0.0,Cloudy
10/11/2016,15:00,40.822693,-73.908226,BRONX,1.0,0.0,0,0,0,0,1,0,3548452,2016-10-11 15:00:00,2016-10-11T15:00,2016,10,15.8,0.0,Clear
06/23/2016,16:00,40.83121,-73.850876,BRONX,0.0,0.0,0,0,0,0,0,0,3468775,2016-06-23 16:00:00,2016-06-23T16:00,2016,6,26.6,0.0,Cloudy
02/12/2016,9:00,40.8514695,-73.8955651,BRONX,1.0,0.0,0,0,0,0,1,0,3388378,2016-02-12 09:00:00,2016-02-12T09:00,2016,2,-10.7,0.0,Clear
11/18/2016,16:00,40.86177,-73.89868,BRONX,0.0,0.0,0,0,0,0,0,0,3562929,2016-11-18 16:00:00,2016-11-18T16:00,2016,11,15.5,0.0,Clear
04/02/2016,15:00,40.86218,-73.89552,BRONX,3.0,0.0,0,0,0,0,3,0,3412973,2016-04-02 15:00:00,2016-04-02T15:00,2016,4,11.8,0.0,Cloudy
