CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,datetime,iso_datetime,year,month,temperature,precipitation,weather_condition
03/14/2025,14:00,40.822544,-73.885025,BRONX,3.0,0.0,0,0,0,0,3,0,4799632,2025-03-14 14:00:00,2025-03-14T14:00,2025,3,13.0,0.0,Clear
03/05/2025,9:00,40.830006,-73.91811,BRONX,2.0,0.0,0,0,0,0,2,0,4796566,2025-03-05 09:00:00,2025-03-05T09:00,2025,3,11.0,0.0,Cloudy
04/10/2025,16:00,40.83413,-73.87474,BRONX,4.0,0.0,0,0,0,0,4,0,4805011,2025-04-10 16:00:00,2025-04-10T16:00,2025,4,6.5,0.1,Drizzle
07/11/2025,0:00,40.828304,-73.88295,BRONX,0.0,0.0,0,0,0,0,0,0,4827441,2025-07-11 00:00:00,2025-07-11T00:00,2025,7,22.7,0.0,Clear
02/26/2025,7:00,40.855633,-73.86465,BRONX,0.0,0.0,0,0,0,0,0,0,4795005,2025-02-26 07:00:00,2025-02-26T07:00,2025,2,2.0,0.0,Clear
09/28/2025,10:00,40.835968,-73.869995,BRONX,1.0,0.0,0,0,0,0,1,0,4845658,2025-09-28 10:00:00,2025-09-28T10:00,2025,9,23.1,0.0,Clear
10/22/2025,20:00,40.895905,-73.9008,BRONX,1.0,0.0,0,0,0,0,1,0,4851888,2025-10-22 20:00:00,2025-10-22T20:00,2025,10,12.2,0.0,Clear
10/21/2025,0:00,40.872494,-73.88146,BRONX,1.0,0.0,0,0,0,0,1,0,4852058,2025-10-21 00:00:00,2025-10-21T00:00,2025,10,11.5,0.0,Clear
08/28/2025,13:00,40.884094,-73.89835,BRONX,1.0,0.0,0,0,0,0,1,0,4840152,2025-08-28 13:00:00,2025-08-28T13:00,2025,8,27.1,0.0,Cloudy
02/19/2025,16:00,40.853516,-73.88366,BRONX,0.0,0.0,0,0,0,0,0,0,4793913,2025-02-19 16:00:00,2025-02-19T16:00,2025,2,-2.1,0.0,Cloudy
06/19/2025,17:00,40.834827,-73.85213,BRONX,1.0,0.0,0,0,0,0,1,0,4821785,2025-06-19 17:00:00,2025-06-19T17:00,2025,6,27.3,1.9,Light Rain
06/09/2025,0:00,40.84582,-73.831276,BRONX,1.0,0.0,0,0,0,0,0,0,4821131,2025-06-09 00:00:00,2025-06-09T00:00,2025,6,16.2,0.1,Drizzle
02/20/2025,10:00,40.8738,-73.835815,BRONX,2.0,0.0,0,0,0,0,2,0,4793975,2025-02-20 10:00:00,2025-02-20T10:00,2025,2,-4.6,0.0,Cloudy
01/07/2025,16:00,40.856026,-73.88845,BRONX,2.0,0.0,0,0,0,0,2,0,4784381,2025-01-07 16:00:00,2025-01-07T16:00,2025,1,-3.1,0.0,Cloudy
07/15/2025,20:00,40.82019,-73.89068,BRONX,1.0,0.0,0,0,0,0,1,0,4828110,2025-07-15 20:00:00,2025-07-15T20:00,2025,7,25.9,0.0,Clear
03/30/2025,1:00,40.88698,-73.84744,BRONX,1.0,0.0,0,0,0,0,1,0,4802268,2025-03-30 01:00:00,2025-03-30T01:00,2025,3,5.0,0.0,Cloudy
06/22/2025,8:00,40.82284,-73.92876,BRONX,3.0,0.0,0,0,0,0,3,0,4822144,2025-06-22 08:00:00,2025-06-22T08:00,2025,6,25.6,0.0,Cloudy
07/02/2025,13:00,40.87998,-73.83488,BRONX,1.0,0.0,0,0,0,0,1,0,4825796,2025-07-02 13:00:00,2025-07-02T13:00,2025,7,27.8,0.1,Drizzle
03/24/2025,6:00,40.812283,-73.904465,BRONX,1.0,0.0,0,0,0,0,0,0,4802024,2025-03-24 06:00:00,2025-03-24T06:00,2025,3,4.3,0.4,Drizzle
04/22/2025,8:00,40.87466,-73.91109,BRONX,1.0,0.0,1,0,0,0,0,0,4809928,2025-04-22 08:00:00,2025-04-22T08:00,2025,4,14.3,0.0,Cloudy
09/24/2025,10:00,40.86366,-73.89349,BRONX,1.0,0.0,0,0,0,0,1,0,4844888,2025-09-24 10:00:00,2025-09-24T10:00,2025,9,23.7,0.0,Cloudy
04/03/2025,6:00,40.824085,-73.842896,BRONX,0.0,0.0,0,0,0,0,0,0,4803556,2025-04-03 06:00:00,2025-04-03T06:00,2025,4,10.5,0.0,Cloudy
08/30/2025,15:00,40.847145,-73.85445,BRONX,1.0,0.0,0,0,0,0,0,0,4838578,2025-08-30 15:00:00,2025-08-30T15:00,2025,8,25.7,0.0,Cloudy
06/08/2025,20:00,40.823467,-73.92446,BRONX,0.0,0.0,0,0,0,0,0,0,4820507,2025-06-08 20:00:00,2025-06-08T20:00,2025,6,17.1,0.3,Drizzle
01/02/2025,15:00,40.823936,-73.89165,BRONX,1.0,0.0,0,0,0,0,1,0,4783813,2025-01-02 15:00:00,2025-01-02T15:00,2025,1,4.7,0.0,Cloudy
